Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1566079200.0 135.8 150 NA NA NA NA 342 NA NA NA NA 472 NA NA NA NA 1383 NA NA NA NA
1566079200.0 135.9 308 0 117 NA NA 997 0 299 NA NA 1427 276 664 NA NA 1992 399 1767 NA NA
1566079200.0 1351.0 NA 160 301 0 NA NA 587 713 0 NA NA 1456 1855 511 NA NA 1588 3178 666 NA
1566079200.0 1352.0 NA 161 301 0 NA NA 626 757 0 NA NA 1500 1839 514 NA NA 1198 2292 665 NA
1566079200.0 1354.0 NA 164 315 0 NA NA 603 731 0 NA NA 1476 2007 528 NA NA 1100 2826 986 NA
1566079200.0 1355.0 NA 165 310 0 NA NA 536 791 0 NA NA 1559 2008 521 NA NA 1586 2396 672 NA
1566079200.0 136.721 NA 86 335 0 NA NA 241 812 0 NA NA 518 7364 871 NA NA 622 3531 946 NA
1566079200.0 136.722 NA 84 325 0 NA NA 243 839 0 NA NA 520 8327 735 NA NA 840 3680 1036 NA
1566079200.0 136.723 NA 83 337 0 NA NA 236 810 0 NA NA 580 8041 876 NA NA 651 3730 929 NA
1566079200.0 136.724 NA 83 335 0 NA NA 240 858 0 NA NA 546 9377 719 NA NA 973 4028 1032 NA
1566079200.0 136.725 NA 82 346 0 NA NA 248 883 0 NA NA 540 8298 727 NA NA 751 3787 797 NA
1566079200.0 136.726 NA 83 324 0 NA NA 248 796 0 NA NA 579 8579 732 NA NA 661 4287 1030 NA
1566079200.0 136.728 NA 139 369 0 NA NA 389 888 0 NA NA 3728 9514 876 NA NA 5281 4913 981 NA
1566079200.0 136.729 NA 83 323 0 NA NA 230 794 0 NA NA 506 8251 715 NA NA 1077 3773 871 NA
1566079200.0 136.73 NA 82 357 0 NA NA 237 824 0 NA NA 554 8338 724 NA NA 958 3939 836 NA
1566079200.0 136.731 NA 83 348 0 NA NA 241 854 0 NA NA 536 8519 722 NA NA 1381 3988 790 NA
1566079200.0 136.732 NA 83 334 0 NA NA 243 772 0 NA NA 489 6613 420 NA NA 1107 3262 546 NA
1566079200.0 136.733 NA 156 69 0 NA NA 406 209 0 NA NA 1047 425 288 NA NA 1936 934 697 NA
1566079200.0 136.734 NA 81 313 0 NA NA 237 767 0 NA NA 707 8360 721 NA NA 1063 3688 774 NA
1566079200.0 136.735 NA 85 256 0 NA NA 246 706 0 NA NA 710 2556 578 NA NA 1135 2581 662 NA
1566079200.0 136.737 NA 84 342 0 NA NA 240 802 0 NA NA 578 13174 742 NA NA 1067 6199 1538 NA
1566079200.0 136.741 NA 83 338 0 NA NA 242 829 0 NA NA 663 13152 742 NA NA 600 6541 1092 NA
1566079200.0 136.745 NA 84 341 0 NA NA 243 813 0 NA NA 569 9479 426 NA NA 781 4082 613 NA
1566079200.0 136.746 NA 83 322 0 NA NA 244 792 0 NA NA 723 12350 737 NA NA 1409 5007 1183 NA
1566079200.0 136.754 NA 88 353 0 NA NA 249 806 0 NA NA 633 10558 744 NA NA 729 4329 866 NA
1566079200.0 136.756 NA 84 349 0 NA NA 246 804 0 NA NA 572 8919 429 NA NA 846 3995 552 NA
1566079200.0 136.757 NA 85 330 0 NA NA 250 809 0 NA NA 710 11833 756 NA NA 606 5333 960 NA
1566079200.0 136.76 NA 83 370 0 NA NA 247 864 0 NA NA 712 17493 887 NA NA 1113 6260 1025 NA
1566079200.0 136.761 NA 81 363 0 NA NA 241 900 0 NA NA 655 19423 734 NA NA 1044 6669 794 NA
1566079200.0 136.7611 NA 178 0 NA NA NA 407 0 NA NA NA 5126 163 NA NA NA 5674 492 NA NA
1566079200.0 136.762 NA 83 374 0 NA NA 237 907 0 NA NA 750 23022 771 NA NA 692 8045 932 NA
1566079200.0 136.763 NA 81 341 0 NA NA 247 834 0 NA NA 701 17491 733 NA NA 1096 6280 1186 NA
1566079200.0 136.764 NA 81 335 0 NA NA 239 854 0 NA NA 637 16892 727 NA NA 874 6204 786 NA
1566079200.0 136.766 NA 81 358 0 NA NA 242 887 0 NA NA 637 17168 734 NA NA 977 6755 817 NA
1566079200.0 136.768 NA 81 341 0 NA NA 234 801 0 NA NA 738 15836 740 NA NA 1000 6378 812 NA
1566079200.0 136.7721 NA 176 0 NA NA NA 415 0 NA NA NA 4777 155 NA NA NA 5607 400 NA NA
1566079200.0 136.7722 NA 156 0 NA NA NA 381 0 NA NA NA 4935 141 NA NA NA 5102 370 NA NA
1566079200.0 136.776 NA 85 346 0 NA NA 245 798 0 NA NA 611 10648 722 NA NA 755 5162 776 NA
1566079200.0 136.778 NA 86 349 0 NA NA 246 783 0 NA NA 556 7948 431 NA NA 983 4171 943 NA
1566079200.0 136.779 NA 83 328 0 NA NA 240 794 0 NA NA 700 11605 731 NA NA 826 5265 922 NA
1566079200.0 136.7801 NA 107 0 NA NA NA 261 0 NA NA NA 460 308 NA NA NA 1444 673 NA NA
1566079200.0 136.7802 NA 72 0 NA NA NA 224 0 NA NA NA 345 185 NA NA NA 1014 680 NA NA
1566079200.0 136.7803 NA 101 0 NA NA NA 283 0 NA NA NA 611 244 NA NA NA 1432 621 NA NA
1566079200.0 136.781 NA 102 399 0 NA NA 258 914 0 NA NA 574 17134 841 NA NA 887 6259 916 NA
1566079200.0 136.783 NA 101 405 0 NA NA 269 930 0 NA NA 612 20252 859 NA NA 945 7078 1005 NA
1566079200.0 136.784 NA 104 405 0 NA NA 273 872 0 NA NA 593 17290 868 NA NA 974 7045 1661 NA
1566079200.0 136.785 NA 100 399 0 NA NA 264 859 0 NA NA 711 18344 864 NA NA 1322 6567 1273 NA
1566079200.0 136.786 NA 103 383 0 NA NA 261 864 0 NA NA 582 17777 875 NA NA 971 6896 1244 NA
1566079200.0 136.788 NA 102 409 0 NA NA 269 946 0 NA NA 601 19514 859 NA NA 859 6829 1275 NA
1566079200.0 136.791 NA 106 311 0 NA NA 269 782 0 NA NA 697 3026 712 NA NA 1163 3128 796 NA
1566079200.0 136.794 NA 105 410 0 NA NA 269 876 0 NA NA 705 14804 1087 NA NA 1001 6869 1288 NA
1566079200.0 136.7952 NA 179 0 NA NA NA 412 0 NA NA NA 3122 142 NA NA NA 2455 196 NA NA
1566079200.0 136.797 NA 105 389 0 NA NA 266 798 0 NA NA 688 15593 941 NA NA 1011 6984 1056 NA
1566079200.0 136.801 NA 103 415 0 NA NA 261 834 0 NA NA 534 9965 669 NA NA 1023 4412 820 NA
1566079200.0 136.803 NA 105 310 0 NA NA 267 732 0 NA NA 651 3100 760 NA NA 1013 3565 861 NA
1566079200.0 136.807 NA 104 395 0 NA NA 266 917 0 NA NA 622 15330 945 NA NA 942 5905 1068 NA
1566079200.0 136.812 NA 105 413 0 NA NA 266 953 0 NA NA 616 15955 948 NA NA 977 6465 1070 NA
1566079200.0 136.813 NA 105 415 0 NA NA 265 846 0 NA NA 540 10003 670 NA NA 1382 4456 842 NA
1566079200.0 136.814 NA 105 386 0 NA NA 265 856 0 NA NA 710 14269 933 NA NA 629 8059 1190 NA
1566079200.0 136.815 NA 106 314 0 NA NA 276 798 0 NA NA 615 3276 812 NA NA 1075 3970 983 NA
