Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1566162000.0 140.51 NA 47 222 0 NA NA NA NA 196 465 0 NA NA NA NA 608 1911 249 NA NA NA NA 1011 1898 577 NA NA NA
1566162000.0 140.52 NA 244 218 0 NA NA NA NA 523 457 0 NA NA NA NA 2424 1919 235 NA NA NA NA 2529 1240 330 NA NA NA
1566162000.0 140.53 NA 273 0 NA NA NA NA NA 563 0 NA NA NA NA NA 3545 236 NA NA NA NA NA 1824 508 NA NA NA NA
1566162000.0 140.54 NA 255 0 NA NA NA NA NA 700 0 NA NA NA NA NA 1749 483 NA NA NA NA NA 2383 636 NA NA NA NA
1566162000.0 140.56 NA 662 0 NA NA NA NA NA 1335 0 NA NA NA NA NA 24512 734 NA NA NA NA NA 10627 996 NA NA NA NA
1566162000.0 140.57 NA 356 0 NA NA NA NA NA 857 0 NA NA NA NA NA 3598 708 NA NA NA NA NA 2569 913 NA NA NA NA
1566162000.0 144.6 NA 278 NA NA NA NA NA NA 745 NA NA NA NA NA NA 3050 NA NA NA NA NA NA 2963 NA NA NA NA NA
1566162000.0 145.0 70 112 187 0 NA NA NA 206 596 474 0 NA NA NA 2560 620 918 182 NA NA NA 2513 457 972 244 NA NA NA
1566162000.0 148.0 120 256 461 0 NA NA NA 310 717 901 0 NA NA NA 33088 4984 18834 911 NA NA NA 17128 2656 8013 970 NA NA NA
1566162000.0 15.0 NA 128 281 0 NA NA NA NA 528 747 0 NA NA NA NA 1631 2216 533 NA NA NA NA 882 2859 745 NA NA NA
1566162000.0 158.1 NA 214 325 0 NA NA NA NA 719 776 0 NA NA NA NA 1670 2797 1060 NA NA NA NA 2888 4246 1200 NA NA NA
1566162000.0 158.2 NA 201 334 0 NA NA NA NA 668 808 0 NA NA NA NA 1892 2683 1002 NA NA NA NA 2732 3619 1122 NA NA NA
1566162000.0 16.0 NA 131 294 0 NA NA NA NA 556 722 0 NA NA NA NA 1798 2636 536 NA NA NA NA 990 2911 641 NA NA NA
1566162000.0 18.0 NA 111 270 0 NA NA NA NA 588 721 0 NA NA NA NA 1745 2383 610 NA NA NA NA 1626 2555 1869 NA NA NA
1566162000.0 2.0 99 112 228 NA NA NA NA 292 575 631 NA NA NA NA 3030 654 1636 NA NA NA NA 2377 631 1781 NA NA NA NA
1566162000.0 20.0 NA 116 270 0 NA NA NA NA 540 694 0 NA NA NA NA 1671 2521 558 NA NA NA NA 836 2451 656 NA NA NA
1566162000.0 2017.1 364 0 120 NA NA NA NA 1015 0 308 NA NA NA NA 1832 310 704 NA NA NA NA 1811 397 941 NA NA NA NA
1566162000.0 2017.11 375 0 126 NA NA NA NA 1015 0 324 NA NA NA NA 2090 323 794 NA NA NA NA 2124 418 1107 NA NA NA NA
1566162000.0 2017.12 399 0 126 NA NA NA NA 1024 0 310 NA NA NA NA 1882 319 723 NA NA NA NA 2166 428 1387 NA NA NA NA
1566162000.0 2017.13 386 0 NA NA NA NA NA 1038 0 NA NA NA NA NA 1797 358 NA NA NA NA NA 1881 561 NA NA NA NA NA
1566162000.0 2017.2 315 0 117 NA NA NA NA 966 0 304 NA NA NA NA 1592 309 658 NA NA NA NA 1586 503 1046 NA NA NA NA
1566162000.0 2017.3 328 0 131 NA NA NA NA 946 0 305 NA NA NA NA 1833 334 643 NA NA NA NA 2212 595 811 NA NA NA NA
1566162000.0 2017.6 365 0 120 NA NA NA NA 1026 0 312 NA NA NA NA 1847 325 705 NA NA NA NA 2836 680 894 NA NA NA NA
1566162000.0 2017.7 358 0 124 NA NA NA NA 1010 0 307 NA NA NA NA 1687 318 666 NA NA NA NA 1601 424 927 NA NA NA NA
1566162000.0 2017.8 182 NA NA NA NA NA NA 382 NA NA NA NA NA NA 573 NA NA NA NA NA NA 1735 NA NA NA NA NA NA
1566162000.0 2017.9 358 0 120 NA NA NA NA 1015 0 306 NA NA NA NA 1664 305 634 NA NA NA NA 2171 404 805 NA NA NA NA
1566162000.0 2018.11 375 0 134 NA NA NA NA 1077 0 309 NA NA NA NA 2107 320 801 NA NA NA NA 1700 437 1580 NA NA NA NA
1566162000.0 2018.13 380 0 NA NA NA NA NA 1039 0 NA NA NA NA NA 1807 359 NA NA NA NA NA 1844 504 NA NA NA NA NA
1566162000.0 2018.2 316 0 116 NA NA NA NA 954 0 303 NA NA NA NA 1616 303 629 NA NA NA NA 1896 459 826 NA NA NA NA
1566162000.0 2018.3 317 0 122 NA NA NA NA 947 0 310 NA NA NA NA 1626 310 657 NA NA NA NA 1930 669 833 NA NA NA NA
1566162000.0 2018.4 360 0 120 NA NA NA NA 1081 0 304 NA NA NA NA 1777 311 655 NA NA NA NA 1880 398 883 NA NA NA NA
1566162000.0 2018.5 357 0 116 NA NA NA NA 1057 0 296 NA NA NA NA 1780 307 645 NA NA NA NA 2359 373 774 NA NA NA NA
1566162000.0 2018.6 365 0 125 NA NA NA NA 1066 0 316 NA NA NA NA 1851 333 722 NA NA NA NA 1677 682 1045 NA NA NA NA
1566162000.0 2018.8 181 NA NA NA NA NA NA 391 NA NA NA NA NA NA 542 NA NA NA NA NA NA 1547 NA NA NA NA NA NA
1566162000.0 20434.1 NA 289 201 0 NA NA NA NA 582 417 0 NA NA NA NA 2414 1462 379 NA NA NA NA 2186 1422 798 NA NA NA
1566162000.0 20434.21 NA 280 232 155 NA NA NA NA 623 673 352 NA NA NA NA 2359 1774 1014 NA NA NA NA 1880 1524 1388 NA NA NA
1566162000.0 20661.97 430 NA NA NA NA NA NA 769 NA NA NA NA NA NA 5100 NA NA NA NA NA NA 2968 NA NA NA NA NA NA
1566162000.0 21634.0 86 269 373 0 NA NA NA 238 613 807 0 NA NA NA 7589 2251 2985 586 NA NA NA 2923 1247 2781 657 NA NA NA
1566162000.0 22034.0 87 252 363 0 NA NA NA 238 574 839 0 NA NA NA 7889 2218 3328 622 NA NA NA 4271 1831 2854 794 NA NA NA
1566162000.0 250199.0 320 NA NA NA NA NA NA 747 NA NA NA NA NA NA 4112 NA NA NA NA NA NA 2039 NA NA NA NA NA NA
1566162000.0 250199.17 321 NA NA NA NA NA NA 781 NA NA NA NA NA NA 4541 NA NA NA NA NA NA 2103 NA NA NA NA NA NA
1566162000.0 250199.18 390 NA NA NA NA NA NA 813 NA NA NA NA NA NA 5902 NA NA NA NA NA NA 2519 NA NA NA NA NA NA
1566162000.0 250200.0 NA 355 372 0 NA NA NA NA 814 824 0 NA NA NA NA 15547 3405 590 NA NA NA NA 5785 3037 769 NA NA NA
1566162000.0 250200.1 95 351 258 NA NA NA NA 256 739 665 NA NA NA NA 2195 2297 2260 NA NA NA NA 1511 1167 2089 NA NA NA NA
1566162000.0 250200.17 NA 408 408 0 NA NA NA NA 854 880 0 NA NA NA NA 17257 3903 961 NA NA NA NA 7438 4467 1161 NA NA NA
1566162000.0 250200.18 NA 462 438 0 NA NA NA NA 940 923 0 NA NA NA NA 24081 4736 953 NA NA NA NA 12591 3502 1189 NA NA NA
1566162000.0 250202.0 NA 362 379 0 NA NA NA NA 847 776 0 NA NA NA NA 15421 3488 593 NA NA NA NA 5202 2882 817 NA NA NA
1566162000.0 250202.17 NA 412 429 0 NA NA NA NA 889 866 0 NA NA NA NA 18475 4550 977 NA NA NA NA 7405 4277 1345 NA NA NA
1566162000.0 250202.18 NA 460 442 0 NA NA NA NA 969 927 0 NA NA NA NA 24219 5148 982 NA NA NA NA 12754 3215 1084 NA NA NA
1566162000.0 250202.181 NA 392 453 464 0 NA NA NA 826 1033 917 0 NA NA NA 5910 24858 5074 935 NA NA NA 2348 7367 2917 1008 NA NA
1566162000.0 250203.18 NA 454 449 0 NA NA NA NA 967 853 0 NA NA NA NA 23935 5050 967 NA NA NA NA 9228 3520 1196 NA NA NA
1566162000.0 250204.0 NA 355 386 0 NA NA NA NA 895 776 0 NA NA NA NA 15080 3431 588 NA NA NA NA 5512 3386 874 NA NA NA
1566162000.0 250204.17 NA 406 417 0 NA NA NA NA 921 910 0 NA NA NA NA 18661 4096 981 NA NA NA NA 7293 3751 1654 NA NA NA
1566162000.0 250204.18 NA 455 456 0 NA NA NA NA 966 899 0 NA NA NA NA 23513 5262 970 NA NA NA NA 9375 3949 1180 NA NA NA
1566162000.0 250205.0 NA 351 380 0 NA NA NA NA 775 812 0 NA NA NA NA 15060 3453 579 NA NA NA NA 6117 2723 830 NA NA NA
1566162000.0 250205.17 NA 419 432 0 NA NA NA NA 905 860 0 NA NA NA NA 18502 4128 1080 NA NA NA NA 8295 3044 1770 NA NA NA
1566162000.0 250205.18 NA 447 469 0 NA NA NA NA 936 901 0 NA NA NA NA 24041 5422 962 NA NA NA NA 9674 4433 1313 NA NA NA
1566162000.0 250206.0 NA 354 387 0 NA NA NA NA 789 775 0 NA NA NA NA 15389 3852 590 NA NA NA NA 5862 3620 832 NA NA NA
1566162000.0 250206.17 NA 408 417 0 NA NA NA NA 867 874 0 NA NA NA NA 18500 3797 968 NA NA NA NA 6348 2740 1305 NA NA NA
1566162000.0 250206.18 NA 454 497 0 NA NA NA NA 928 947 0 NA NA NA NA 24713 5392 993 NA NA NA NA 12613 3310 1278 NA NA NA
1566162000.0 250206.181 NA 388 451 500 0 NA NA NA 832 989 898 0 NA NA NA 6087 24148 4695 935 NA NA NA 2370 7320 2875 993 NA NA
1566162000.0 250207.0 NA 345 372 0 NA NA NA NA 838 777 0 NA NA NA NA 14818 3323 576 NA NA NA NA 5648 3525 885 NA NA NA
1566162000.0 250207.17 NA 402 408 0 NA NA NA NA 894 845 0 NA NA NA NA 17571 3569 953 NA NA NA NA 7446 3504 1118 NA NA NA
1566162000.0 250207.18 NA 449 439 0 NA NA NA NA 978 895 0 NA NA NA NA 23260 4329 961 NA NA NA NA 9415 3243 1525 NA NA NA
1566162000.0 250208.17 NA 413 452 0 NA NA NA NA 957 932 0 NA NA NA NA 19103 5007 982 NA NA NA NA 7645 3373 1152 NA NA NA
1566162000.0 250208.18 NA 465 492 0 NA NA NA NA 995 957 0 NA NA NA NA 24986 6521 982 NA NA NA NA 13087 3788 1369 NA NA NA
1566162000.0 250399.0 216 NA NA NA NA NA NA 671 NA NA NA NA NA NA 1146 NA NA NA NA NA NA 1910 NA NA NA NA NA NA
1566162000.0 250399.17 282 NA NA NA NA NA NA 759 NA NA NA NA NA NA 1524 NA NA NA NA NA NA 1089 NA NA NA NA NA NA
1566162000.0 250399.18 288 NA NA NA NA NA NA 686 NA NA NA NA NA NA 1597 NA NA NA NA NA NA 1151 NA NA NA NA NA NA
1566162000.0 250400.0 338 0 126 NA NA NA NA 978 0 304 NA NA NA NA 1663 279 699 NA NA NA NA 1550 552 1140 NA NA NA NA
1566162000.0 250400.17 409 0 136 NA NA NA NA 1055 0 324 NA NA NA NA 2164 316 742 NA NA NA NA 3101 537 1305 NA NA NA NA
1566162000.0 250400.18 407 0 123 NA NA NA NA 1070 0 308 NA NA NA NA 2247 317 736 NA NA NA NA 1963 493 1164 NA NA NA NA
1566162000.0 250402.0 381 0 134 NA NA NA NA 988 0 320 NA NA NA NA 1893 316 722 NA NA NA NA 1773 591 805 NA NA NA NA
1566162000.0 250402.171 278 391 0 NA NA NA NA 713 1090 0 NA NA NA NA 1499 2209 319 NA NA NA NA 1271 2044 444 NA NA NA NA
1566162000.0 250402.18 413 0 133 NA NA NA NA 1131 0 317 NA NA NA NA 2398 330 783 NA NA NA NA 2106 561 769 NA NA NA NA
1566162000.0 250402.181 287 400 0 NA NA NA NA 743 1060 0 NA NA NA NA 1547 2386 317 NA NA NA NA 1733 2109 402 NA NA NA NA
1566162000.0 250403.0 343 0 128 NA NA NA NA 977 0 325 NA NA NA NA 1700 292 704 NA NA NA NA 1955 794 752 NA NA NA NA
1566162000.0 250403.17 400 0 130 NA NA NA NA 1068 0 325 NA NA NA NA 2176 322 736 NA NA NA NA 1872 667 759 NA NA NA NA
1566162000.0 250403.18 407 0 130 NA NA NA NA 1056 0 321 NA NA NA NA 2243 324 751 NA NA NA NA 2387 769 1017 NA NA NA NA
1566162000.0 250405.0 374 0 140 NA NA NA NA 979 0 305 NA NA NA NA 1844 270 680 NA NA NA NA 2363 402 806 NA NA NA NA
1566162000.0 250405.18 407 0 124 NA NA NA NA 1055 0 307 NA NA NA NA 2240 309 730 NA NA NA NA 2112 396 1010 NA NA NA NA
1566162000.0 250406.0 339 0 125 NA NA NA NA 1022 0 308 NA NA NA NA 1520 275 651 NA NA NA NA 2325 457 922 NA NA NA NA
1566162000.0 250406.18 410 0 131 NA NA NA NA 1093 0 310 NA NA NA NA 1944 311 695 NA NA NA NA 2033 465 1213 NA NA NA NA
1566162000.0 250407.0 313 0 138 NA NA NA NA 979 0 309 NA NA NA NA 1603 274 647 NA NA NA NA 3128 1255 1941 NA NA NA NA
1566162000.0 250407.18 374 0 139 NA NA NA NA 1003 0 313 NA NA NA NA 2320 336 769 NA NA NA NA 2317 637 1062 NA NA NA NA
1566162000.0 250408.0 377 0 145 NA NA NA NA 1023 0 313 NA NA NA NA 2177 288 815 NA NA NA NA 2725 433 1001 NA NA NA NA
1566162000.0 250408.18 411 0 130 NA NA NA NA 1069 0 330 NA NA NA NA 2398 332 799 NA NA NA NA 2119 567 1082 NA NA NA NA
1566162000.0 250409.0 351 0 143 NA NA NA NA 998 0 331 NA NA NA NA 2110 287 851 NA NA NA NA 1704 391 1442 NA NA NA NA
1566162000.0 250409.17 415 0 139 NA NA NA NA 1056 0 319 NA NA NA NA 2617 337 892 NA NA NA NA 2337 552 1231 NA NA NA NA
1566162000.0 250409.18 419 0 134 NA NA NA NA 1103 0 315 NA NA NA NA 2674 336 885 NA NA NA NA 2780 729 1086 NA NA NA NA
1566162000.0 25215.17 23 67 375 558 0 NA NA 107 224 867 1021 0 NA NA 77 2921 5572 4615 963 NA NA 679 2507 2614 4015 1158 NA NA
1566162000.0 25402.0 434 0 128 NA NA NA NA 1107 0 319 NA NA NA NA 3930 300 740 NA NA NA NA 2181 476 959 NA NA NA NA
1566162000.0 25403.0 435 0 123 NA NA NA NA 1185 0 314 NA NA NA NA 3917 306 721 NA NA NA NA 2254 656 955 NA NA NA NA
1566162000.0 27.0 NA 143 291 0 NA NA NA NA 602 719 0 NA NA NA NA 2239 3232 670 NA NA NA NA 1236 3227 2200 NA NA NA
1566162000.0 4.24 NA 61 305 0 NA NA NA NA 192 687 0 NA NA NA NA 354 3313 723 NA NA NA NA 483 3044 1053 NA NA NA
1566162000.0 4.25 NA 61 298 0 NA NA NA NA 195 680 0 NA NA NA NA 401 3328 690 NA NA NA NA 843 3461 887 NA NA NA
1566162000.0 4.26 NA 62 319 0 NA NA NA NA 189 734 0 NA NA NA NA 372 3845 786 NA NA NA NA 446 2764 1002 NA NA NA
1566162000.0 4.28 NA 62 311 0 NA NA NA NA 198 741 0 NA NA NA NA 379 3457 2400 NA NA NA NA 857 4876 2911 NA NA NA
1566162000.0 4.44 NA 39 321 0 NA NA NA NA 164 740 0 NA NA NA NA 256 5060 623 NA NA NA NA 362 4496 822 NA NA NA
1566162000.0 4.6 NA 320 0 NA NA NA NA NA 804 0 NA NA NA NA NA 3186 732 NA NA NA NA NA 2857 1194 NA NA NA NA
1566162000.0 4.65 NA 39 346 0 NA NA NA NA 163 755 0 NA NA NA NA 263 9902 634 NA NA NA NA 411 4460 907 NA NA NA
1566162000.0 4007.0 40 0 0 NA NA NA NA 167 0 0 NA NA NA NA 415 357 1640 NA NA NA NA 630 527 2802 NA NA NA NA
1566162000.0 44.0 NA 137 307 0 NA NA NA NA 618 774 0 NA NA NA NA 2450 3781 681 NA NA NA NA 2216 2733 2508 NA NA NA
1566162000.0 5.1 277 0 NA NA NA NA NA 964 0 NA NA NA NA NA 1524 294 NA NA NA NA NA 1729 487 NA NA NA NA NA
1566162000.0 5.2 231 0 NA NA NA NA NA 882 0 NA NA NA NA NA 1408 278 NA NA NA NA NA 4388 838 NA NA NA NA NA
1566162000.0 5.3 234 0 NA NA NA NA NA 927 0 NA NA NA NA NA 1416 252 NA NA NA NA NA 2193 309 NA NA NA NA NA
1566162000.0 5.4 273 0 NA NA NA NA NA 971 0 NA NA NA NA NA 1419 290 NA NA NA NA NA 1750 676 NA NA NA NA NA
1566162000.0 5.5 273 0 NA NA NA NA NA 998 0 NA NA NA NA NA 1423 284 NA NA NA NA NA 1699 468 NA NA NA NA NA
1566162000.0 5.6 283 0 NA NA NA NA NA 1027 0 NA NA NA NA NA 1509 287 NA NA NA NA NA 1565 418 NA NA NA NA NA
1566162000.0 5.7 275 0 NA NA NA NA NA 955 0 NA NA NA NA NA 1521 290 NA NA NA NA NA 2261 639 NA NA NA NA NA
1566162000.0 500199.0 215 NA NA NA NA NA NA 628 NA NA NA NA NA NA 1961 NA NA NA NA NA NA 2392 NA NA NA NA NA NA
1566162000.0 500202.0 NA 227 346 0 NA NA NA NA 717 800 0 NA NA NA NA 7453 3140 574 NA NA NA NA 4104 3079 802 NA NA NA
1566162000.0 503.0 30 0 NA NA NA NA NA 153 0 NA NA NA NA NA 237 161 NA NA NA NA NA 532 345 NA NA NA NA NA
1566162000.0 504.0 36 0 NA NA NA NA NA 151 0 NA NA NA NA NA 230 165 NA NA NA NA NA 767 757 NA NA NA NA NA
1566162000.0 505.0 34 0 NA NA NA NA NA 151 0 NA NA NA NA NA 213 164 NA NA NA NA NA 536 322 NA NA NA NA NA
1566162000.0 506.0 31 0 NA NA NA NA NA 153 0 NA NA NA NA NA 204 160 NA NA NA NA NA 884 568 NA NA NA NA NA
1566162000.0 507.0 34 0 NA NA NA NA NA 152 0 NA NA NA NA NA 230 155 NA NA NA NA NA 1003 623 NA NA NA NA NA
1566162000.0 508.0 35 0 NA NA NA NA NA 153 0 NA NA NA NA NA 196 162 NA NA NA NA NA 749 537 NA NA NA NA NA
1566162000.0 509.0 33 0 NA NA NA NA NA 148 0 NA NA NA NA NA 190 161 NA NA NA NA NA 749 308 NA NA NA NA NA
1566162000.0 510.0 34 0 NA NA NA NA NA 151 0 NA NA NA NA NA 388 161 NA NA NA NA NA 523 455 NA NA NA NA NA
1566162000.0 511.0 35 0 NA NA NA NA NA 154 0 NA NA NA NA NA 10121 163 NA NA NA NA NA 13055 839 NA NA NA NA NA
1566162000.0 512.0 13 36 0 NA NA NA NA 117 160 0 NA NA NA NA 2461 230 159 NA NA NA NA 26305 1086 486 NA NA NA NA
1566162000.0 513.0 16 42 0 NA NA NA NA 118 160 0 NA NA NA NA 684 205 136 NA NA NA NA 2474 670 381 NA NA NA NA
1566162000.0 514.0 14 40 0 NA NA NA NA 118 161 0 NA NA NA NA 397 244 161 NA NA NA NA 1926 1232 337 NA NA NA NA
1566162000.0 515.0 14 33 0 NA NA NA NA 118 158 0 NA NA NA NA 2454 226 160 NA NA NA NA 26304 600 565 NA NA NA NA
1566162000.0 516.0 16 37 0 NA NA NA NA 118 159 0 NA NA NA NA 640 201 139 NA NA NA NA 1818 540 301 NA NA NA NA
1566162000.0 517.0 13 35 0 NA NA NA NA 118 161 0 NA NA NA NA 924 236 159 NA NA NA NA 1748 797 287 NA NA NA NA
1566162000.0 518.0 14 32 0 NA NA NA NA 118 159 0 NA NA NA NA 2454 220 162 NA NA NA NA 26303 677 601 NA NA NA NA
1566162000.0 519.0 17 42 0 NA NA NA NA 118 159 0 NA NA NA NA 703 223 171 NA NA NA NA 2679 484 448 NA NA NA NA
1566162000.0 520.0 13 34 0 NA NA NA NA 118 161 0 NA NA NA NA 938 233 158 NA NA NA NA 2333 600 424 NA NA NA NA
1566162000.0 521.0 16 43 0 NA NA NA NA 118 160 0 NA NA NA NA 780 220 163 NA NA NA NA 1719 373 342 NA NA NA NA
1566162000.0 522.0 14 32 0 NA NA NA NA 118 161 0 NA NA NA NA 2454 224 159 NA NA NA NA 26293 437 458 NA NA NA NA
1566162000.0 523.0 17 53 0 NA NA NA NA 118 173 0 NA NA NA NA 1138 256 169 NA NA NA NA 4355 505 526 NA NA NA NA
1566162000.0 524.0 13 33 0 NA NA NA NA 117 161 0 NA NA NA NA 929 233 160 NA NA NA NA 1976 671 524 NA NA NA NA
1566162000.0 525.0 16 43 0 NA NA NA NA 118 160 0 NA NA NA NA 714 241 153 NA NA NA NA 2531 944 326 NA NA NA NA
1566162000.0 526.0 14 39 0 NA NA NA NA 118 160 0 NA NA NA NA 2459 225 155 NA NA NA NA 26295 983 627 NA NA NA NA
1566162000.0 527.0 13 34 0 NA NA NA NA 117 162 0 NA NA NA NA 930 256 161 NA NA NA NA 1933 587 519 NA NA NA NA
1566162000.0 528.0 16 43 0 NA NA NA NA 118 160 0 NA NA NA NA 706 220 178 NA NA NA NA 2541 579 393 NA NA NA NA
1566162000.0 529.0 14 33 0 NA NA NA NA 118 160 0 NA NA NA NA 2465 225 163 NA NA NA NA 26304 1278 618 NA NA NA NA
1566162000.0 530.0 13 35 0 NA NA NA NA 118 161 0 NA NA NA NA 921 240 164 NA NA NA NA 1725 1023 636 NA NA NA NA
1566162000.0 531.0 41 0 NA NA NA NA NA 263 0 NA NA NA NA NA 195 162 NA NA NA NA NA 1221 734 NA NA NA NA NA
1566162000.0 534.0 35 0 NA NA NA NA NA 167 0 NA NA NA NA NA 235 162 NA NA NA NA NA 944 465 NA NA NA NA NA
1566162000.0 535.0 38 0 NA NA NA NA NA 161 0 NA NA NA NA NA 790 163 NA NA NA NA NA 1837 440 NA NA NA NA NA
1566162000.0 536.0 43 0 NA NA NA NA NA 171 0 NA NA NA NA NA 456 156 NA NA NA NA NA 1709 564 NA NA NA NA NA
1566162000.0 541.0 42 0 NA NA NA NA NA 165 0 NA NA NA NA NA 215 165 NA NA NA NA NA 795 353 NA NA NA NA NA
1566162000.0 545.0 39 0 NA NA NA NA NA 166 0 NA NA NA NA NA 237 163 NA NA NA NA NA 690 539 NA NA NA NA NA
1566162000.0 551.0 17 43 0 NA NA NA NA 118 160 0 NA NA NA NA 1129 262 158 NA NA NA NA 3403 651 406 NA NA NA NA
1566162000.0 552.0 13 39 0 NA NA NA NA 118 160 0 NA NA NA NA 925 230 162 NA NA NA NA 1760 720 670 NA NA NA NA
1566162000.0 554.0 16 44 0 NA NA NA NA 118 165 0 NA NA NA NA 1639 240 172 NA NA NA NA 2545 383 442 NA NA NA NA
1566162000.0 555.0 16 43 0 NA NA NA NA 118 157 0 NA NA NA NA 1268 215 157 NA NA NA NA 3816 461 985 NA NA NA NA
1566162000.0 556.0 14 33 0 NA NA NA NA 118 161 0 NA NA NA NA 365 244 159 NA NA NA NA 738 1351 296 NA NA NA NA
1566162000.0 560.0 30 0 NA NA NA NA NA 153 0 NA NA NA NA NA 205 162 NA NA NA NA NA 541 528 NA NA NA NA NA
1566162000.0 561.0 34 0 NA NA NA NA NA 153 0 NA NA NA NA NA 202 160 NA NA NA NA NA 590 604 NA NA NA NA NA
1566162000.0 562.0 14 35 0 NA NA NA NA 118 162 0 NA NA NA NA 370 213 156 NA NA NA NA 4230 1247 556 NA NA NA NA
