Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1566079200.0 131.0 62 81 424 NA NA NA NA 143 360 531 NA NA NA NA 1445 509 1788 NA NA NA NA 1149 997 2874 NA NA NA NA
1566079200.0 1314.0 NA 101 567 0 NA NA NA NA 385 691 0 NA NA NA NA 570 1945 644 NA NA NA NA 930 3346 739 NA NA NA
1566079200.0 1321.0 NA 95 553 0 NA NA NA NA 384 665 0 NA NA NA NA 543 1775 651 NA NA NA NA 1408 2299 781 NA NA NA
1566079200.0 1325.0 NA 106 567 0 68 NA NA NA 384 686 0 116 NA NA NA 619 2226 724 283 NA NA NA 1780 5808 890 612 NA NA
1566079200.0 1325.5 NA 192 0 NA NA NA NA NA 275 0 NA NA NA NA NA 4701 141 NA NA NA NA NA 6260 321 NA NA NA NA
1566079200.0 1325.51 NA 172 0 NA NA NA NA NA 250 0 NA NA NA NA NA 1567 140 NA NA NA NA NA 2180 315 NA NA NA NA
1566079200.0 1325.6 NA 161 NA NA NA NA NA NA 247 NA NA NA NA NA NA 2411 NA NA NA NA NA NA 3079 NA NA NA NA NA
1566079200.0 1325.7 NA 165 0 NA NA NA NA NA 241 0 NA NA NA NA NA 2556 144 NA NA NA NA NA 2925 287 NA NA NA NA
1566079200.0 1325.8 NA 164 0 NA NA NA NA NA 244 0 NA NA NA NA NA 2670 144 NA NA NA NA NA 4742 754 NA NA NA NA
1566079200.0 1325.9 NA 155 0 NA NA NA NA NA 235 0 NA NA NA NA NA 1986 148 NA NA NA NA NA 1591 421 NA NA NA NA
1566079200.0 1328.0 NA 105 565 0 NA NA NA NA 384 682 0 NA NA NA NA 589 1874 651 NA NA NA NA 850 1973 755 NA NA NA
1566079200.0 1329.1 NA 176 0 NA NA NA NA NA 261 0 NA NA NA NA NA 2231 147 NA NA NA NA NA 2171 351 NA NA NA NA
1566079200.0 1330.0 NA 99 555 0 NA NA NA NA 384 658 0 NA NA NA NA 564 1869 661 NA NA NA NA 1007 2406 802 NA NA NA
1566079200.0 134.813 NA 184 62 0 NA NA NA NA 271 110 0 NA NA NA NA 1019 249 270 NA NA NA NA 1118 658 520 NA NA NA
1566079200.0 135.11 341 0 140 NA NA NA NA 523 0 217 NA NA NA NA 1621 299 798 NA NA NA NA 2259 527 1115 NA NA NA NA
1566079200.0 135.13 329 0 NA NA NA NA NA 553 0 NA NA NA NA NA 1279 317 NA NA NA NA NA 1607 589 NA NA NA NA NA
1566079200.0 135.2 277 0 135 NA NA NA NA 511 0 207 NA NA NA NA 1132 272 695 NA NA NA NA 2169 454 1062 NA NA NA NA
1566079200.0 135.3 280 0 137 NA NA NA NA 510 0 208 NA NA NA NA 1123 275 715 NA NA NA NA 1702 535 1359 NA NA NA NA
1566079200.0 135.4 327 0 140 NA NA NA NA 511 0 213 NA NA NA NA 1211 288 705 NA NA NA NA 1642 570 1121 NA NA NA NA
1566079200.0 135.5 322 0 136 NA NA NA NA 511 0 212 NA NA NA NA 1213 298 699 NA NA NA NA 1701 636 1156 NA NA NA NA
1566079200.0 135.8 143 NA NA NA NA NA NA 234 NA NA NA NA NA NA 474 NA NA NA NA NA NA 2385 NA NA NA NA NA NA
1566079200.0 135.9 261 0 130 NA NA NA NA 519 0 206 NA NA NA NA 1024 261 626 NA NA NA NA 2881 619 799 NA NA NA NA
1566079200.0 1355.0 NA 104 562 0 NA NA NA NA 384 694 0 NA NA NA NA 599 1912 658 NA NA NA NA 1531 2101 808 NA NA NA
1566079200.0 136.726 NA 72 536 0 NA NA NA NA 138 642 0 NA NA NA NA 1032 8101 812 NA NA NA NA 1696 3749 914 NA NA NA
1566079200.0 136.733 NA 191 68 0 NA NA NA NA 283 118 0 NA NA NA NA 1122 493 279 NA NA NA NA 4255 645 1016 NA NA NA
1566079200.0 136.737 NA 72 560 0 NA NA NA NA 135 723 0 NA NA NA NA 975 12782 807 NA NA NA NA 1662 5192 930 NA NA NA
1566079200.0 136.739 NA 70 559 0 NA NA NA NA 134 720 0 NA NA NA NA 768 14533 851 NA NA NA NA 986 7631 1241 NA NA NA
1566079200.0 136.745 NA 74 530 0 NA NA NA NA 139 649 0 NA NA NA NA 797 9359 842 NA NA NA NA 858 4048 954 NA NA NA
1566079200.0 136.747 NA 71 549 0 NA NA NA NA 139 687 0 NA NA NA NA 700 11460 859 NA NA NA NA 904 4731 1040 NA NA NA
1566079200.0 136.75 NA 71 566 0 NA NA NA NA 136 732 0 NA NA NA NA 782 14850 856 NA NA NA NA 986 7930 947 NA NA NA
1566079200.0 136.751 NA 71 571 0 NA NA NA NA 136 766 0 NA NA NA NA 863 14914 841 NA NA NA NA 986 5682 943 NA NA NA
1566079200.0 136.754 NA 77 547 0 NA NA NA NA 142 670 0 NA NA NA NA 745 10292 842 NA NA NA NA 926 4341 905 NA NA NA
1566079200.0 136.759 NA 70 572 0 NA NA NA NA 131 738 0 NA NA NA NA 827 16503 829 NA NA NA NA 986 8366 911 NA NA NA
1566079200.0 136.76 NA 71 561 0 NA NA NA NA 137 704 0 NA NA NA NA 1032 17414 829 NA NA NA NA 1047 7477 898 NA NA NA
1566079200.0 136.7611 NA 200 0 NA NA NA NA NA 290 0 NA NA NA NA NA 4989 154 NA NA NA NA NA 7733 503 NA NA NA NA
1566079200.0 136.762 NA 73 554 0 NA NA NA NA 139 780 0 NA NA NA NA 913 21969 841 NA NA NA NA 1086 12561 941 NA NA NA
1566079200.0 136.763 NA 70 549 0 NA NA NA NA 138 701 0 NA NA NA NA 944 17649 834 NA NA NA NA 996 8608 979 NA NA NA
1566079200.0 136.764 NA 73 548 0 NA NA NA NA 134 690 0 NA NA NA NA 878 16974 833 NA NA NA NA 1064 10595 1186 NA NA NA
