Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1566162000.0 136.758 NA 81 369 0 NA NA 160 580 0 NA NA 617 14128 936 NA NA 859 6301 1084 NA
1566162000.0 136.7611 NA 170 0 NA NA NA 299 0 NA NA NA 5656 219 NA NA NA 10270 2160 NA NA
1566162000.0 136.762 NA 80 401 0 NA NA 164 700 0 NA NA 798 21929 938 NA NA 1196 10054 1387 NA
1566162000.0 136.764 NA 80 367 0 NA NA 165 618 0 NA NA 732 16999 1048 NA NA 1503 7963 1474 NA
1566162000.0 136.766 NA 78 383 0 NA NA 156 654 0 NA NA 672 17729 941 NA NA 2199 7411 1366 NA
1566162000.0 136.768 NA 79 367 0 NA NA 160 557 0 NA NA 838 16484 932 NA NA 1917 7293 1367 NA
1566162000.0 136.7721 NA 168 0 NA NA NA 292 0 NA NA NA 5534 216 NA NA NA 10823 2123 NA NA
1566162000.0 136.7722 NA 165 0 NA NA NA 294 0 NA NA NA 6096 201 NA NA NA 10086 997 NA NA
1566162000.0 136.775 NA 78 353 0 NA NA 154 527 0 NA NA 698 11671 1054 NA NA 1885 10229 2478 NA
1566162000.0 136.7801 NA 107 0 NA NA NA 179 0 NA NA NA 394 251 NA NA NA 495 463 NA NA
1566162000.0 136.7802 NA 75 0 NA NA NA 137 0 NA NA NA 288 163 NA NA NA 480 743 NA NA
1566162000.0 136.7803 NA 103 0 NA NA NA 189 0 NA NA NA 573 222 NA NA NA 881 492 NA NA
1566162000.0 136.788 NA 102 435 0 NA NA 178 818 0 NA NA 717 20432 1322 NA NA 1166 9350 1777 NA
1566162000.0 136.792 NA 104 418 0 NA NA 186 708 0 NA NA 775 13003 1369 NA NA 1054 6844 1806 NA
1566162000.0 136.794 NA 112 412 0 NA NA 182 740 0 NA NA 751 13812 1341 NA NA 1354 5634 1471 NA
1566162000.0 136.795 NA 104 430 0 NA NA 178 746 0 NA NA 655 14534 1371 NA NA 1009 7301 1799 NA
1566162000.0 136.7952 NA 201 0 NA NA NA 314 0 NA NA NA 3567 144 NA NA NA 2491 231 NA NA
1566162000.0 136.798 NA 102 406 0 NA NA 180 722 0 NA NA 593 13486 1362 NA NA 1859 5671 1657 NA
1566162000.0 136.8 NA 104 436 0 NA NA 188 802 0 NA NA 672 14965 1365 NA NA 1054 6407 1761 NA
1566162000.0 136.802 NA 107 403 0 NA NA 186 722 0 NA NA 766 12783 1353 NA NA 1512 5861 1726 NA
1566162000.0 136.809 NA 105 413 0 NA NA 189 679 0 NA NA 796 13724 1390 NA NA 1089 6126 1739 NA
1566162000.0 136.81 NA 107 412 0 NA NA 188 738 0 NA NA 544 13172 1362 NA NA 816 5716 1576 NA
1566162000.0 136.814 NA 103 419 0 NA NA 176 701 0 NA NA 814 13799 1391 NA NA 1113 6289 1771 NA
1566162000.0 136.816 NA 104 436 0 NA NA 186 768 0 NA NA 856 20854 1516 NA NA 1217 8285 1930 NA
1566162000.0 136.819 NA 105 455 0 NA NA 169 767 0 NA NA 572 21324 1337 NA NA 874 7378 1409 NA
1566162000.0 136.82 NA 102 458 0 NA NA 192 870 0 NA NA 699 22103 1477 NA NA 1217 9152 2327 NA
1566162000.0 136.824 NA 106 467 0 NA NA 186 859 0 NA NA 598 22412 1340 NA NA 633 7421 1478 NA
1566162000.0 136.825 NA 103 429 0 NA NA 189 692 0 NA NA 603 12518 1382 NA NA 1800 5653 1549 NA
1566162000.0 136.829 NA 105 462 0 NA NA 174 824 0 NA NA 579 20394 1358 NA NA 456 6872 1624 NA
1566162000.0 136.83 NA 101 432 0 NA NA 188 732 0 NA NA 917 20793 1456 NA NA 1270 8748 2062 NA
1566162000.0 136.831 NA 108 451 0 NA NA 194 773 0 NA NA 627 21103 1351 NA NA 1159 7479 1475 NA
1566162000.0 136.8311 NA 173 0 NA NA NA 275 0 NA NA NA 2694 162 NA NA NA 3894 448 NA NA
1566162000.0 136.832 NA 105 471 0 NA NA 172 849 0 NA NA 649 23919 1355 NA NA 874 7927 1492 NA
1566162000.0 136.833 NA 119 456 0 NA NA 196 764 0 NA NA 660 20751 1352 NA NA 680 7304 1541 NA
1566162000.0 136.836 NA 104 452 0 NA NA 187 851 0 NA NA 769 22951 1457 NA NA 1181 8567 1627 NA
1566162000.0 136.838 NA 109 450 0 NA NA 184 759 0 NA NA 827 19359 1328 NA NA 775 6755 1515 NA
1566162000.0 136.8391 NA 140 455 0 NA NA 252 766 0 NA NA 11819 17297 1193 NA NA 21217 6198 1407 NA
1566162000.0 136.842 NA 102 447 0 NA NA 184 776 0 NA NA 788 22656 1457 NA NA 1239 8251 2870 NA
1566162000.0 136.843 NA 111 454 0 NA NA 183 777 0 NA NA 637 24437 1329 NA NA 964 8143 1455 NA
1566162000.0 136.848 NA 105 436 0 NA NA 190 725 0 NA NA 898 22176 1481 NA NA 1270 9331 2005 NA
1566162000.0 136.8501 NA 239 462 0 NA NA 396 846 0 NA NA 3410 17028 1692 NA NA 2270 6940 1779 NA
1566162000.0 136.8521 NA 190 0 NA NA NA 302 0 NA NA NA 2958 136 NA NA NA 2459 303 NA NA
1566162000.0 136.8561 NA 230 357 0 NA NA 368 519 0 NA NA 1964 3333 1233 NA NA 4990 4887 1582 NA
1566162000.0 136.8562 NA 202 344 0 NA NA 354 502 0 NA NA 1788 2997 1290 NA NA 4723 3540 2213 NA
1566162000.0 136.858 NA 229 353 0 NA NA 378 529 0 NA NA 2387 3761 1585 NA NA 5053 4202 1855 NA
1566162000.0 136.86 NA 235 451 0 NA NA 374 744 0 NA NA 3712 16698 1702 NA NA 2151 6606 1800 NA
1566162000.0 136.861 NA 243 476 0 NA NA 401 795 0 NA NA 3583 17932 1714 NA NA 2344 6641 1829 NA
1566162000.0 136.862 NA 251 505 0 NA NA 413 845 0 NA NA 3950 20206 1744 NA NA 2497 7394 1849 NA
1566162000.0 136.863 NA 254 464 0 NA NA 414 777 0 NA NA 3978 19179 1733 NA NA 2429 6992 1910 NA
1566162000.0 136.864 NA 254 495 0 NA NA 389 819 0 NA NA 4165 22443 1716 NA NA 2589 7683 1947 NA
1566162000.0 136.8642 NA 253 508 0 NA NA 405 827 0 NA NA 4188 22457 1732 NA NA 2771 8051 1912 NA
1566162000.0 136.8643 NA 253 493 0 NA NA 420 867 0 NA NA 4148 22406 1736 NA NA 2511 7861 1906 NA
1566162000.0 136.865 NA 247 506 0 NA NA 410 885 0 NA NA 3942 22458 1720 NA NA 2663 8029 1956 NA
1566162000.0 136.866 NA 252 473 0 NA NA 421 775 0 NA NA 4150 19924 1740 NA NA 2491 7475 1853 NA
1566162000.0 136.868 NA 229 461 0 NA NA 388 797 0 NA NA 3045 15122 1712 NA NA 2567 5918 1819 NA
1566162000.0 136.869 NA 240 481 0 NA NA 414 813 0 NA NA 4015 20970 1720 NA NA 2776 7422 1793 NA
1566162000.0 136.87 NA 222 363 0 NA NA 361 533 0 NA NA 2485 4095 1632 NA NA 4920 4467 1813 NA
1566162000.0 136.871 NA 260 493 0 NA NA 432 852 0 NA NA 4895 24638 1807 NA NA 4991 8602 1917 NA
1566162000.0 136.872 NA 238 480 0 NA NA 386 756 0 NA NA 3904 21011 1714 NA NA 2270 7465 1855 NA
1566162000.0 136.898 NA 237 493 0 NA NA 394 932 0 NA NA 3670 19614 1726 NA NA 4506 7148 1798 NA
1566162000.0 140.53 NA 311 0 NA NA NA 461 0 NA NA NA 3028 348 NA NA NA 1749 445 NA NA
1566162000.0 140.54 NA 262 0 NA NA NA 430 0 NA NA NA 1577 451 NA NA NA 2171 576 NA NA
1566162000.0 144.6 NA 290 NA NA NA NA 448 NA NA NA NA 2856 NA NA NA NA 2444 NA NA NA
1566162000.0 150.2 NA 203 245 0 NA NA 605 431 0 NA NA 497 802 439 NA NA 626 1061 600 NA
1566162000.0 20034.1 NA 300 198 0 NA NA 450 289 0 NA NA 2911 1231 340 NA NA 1941 1806 514 NA
1566162000.0 2017.1 366 0 125 NA NA 728 0 204 NA NA 1275 340 1076 NA NA 1278 603 2865 NA NA
1566162000.0 2017.11 371 0 128 NA NA 722 0 210 NA NA 1491 349 1124 NA NA 1582 635 1284 NA NA
1566162000.0 2017.12 352 0 129 NA NA 725 0 208 NA NA 1363 339 1037 NA NA 4769 565 1668 NA NA
1566162000.0 2017.13 365 0 NA NA NA 741 0 NA NA NA 1149 336 NA NA NA 1391 509 NA NA NA
1566162000.0 2017.2 302 0 124 NA NA 723 0 208 NA NA 1128 352 1022 NA NA 2699 1330 2320 NA NA
1566162000.0 2017.3 304 0 122 NA NA 736 0 206 NA NA 1098 343 1075 NA NA 1372 496 2675 NA NA
1566162000.0 2017.4 348 0 123 NA NA 725 0 204 NA NA 1048 301 958 NA NA 1022 391 1255 NA NA
1566162000.0 2017.5 351 0 123 NA NA 738 0 209 NA NA 1168 357 1057 NA NA 1494 671 2863 NA NA
1566162000.0 2017.6 364 0 126 NA NA 735 0 207 NA NA 1317 352 1109 NA NA 2371 924 1762 NA NA
1566162000.0 2017.7 358 0 124 NA NA 767 0 205 NA NA 1248 336 1078 NA NA 1467 595 3010 NA NA
1566162000.0 2017.8 190 NA NA NA NA 309 NA NA NA NA 527 NA NA NA NA 714 NA NA NA NA
1566162000.0 2017.9 366 0 124 NA NA 733 0 209 NA NA 1162 339 1032 NA NA 1800 919 1647 NA NA
1566162000.0 2018.1 373 0 127 NA NA 756 0 218 NA NA 1375 370 1039 NA NA 1876 915 1771 NA NA
1566162000.0 2018.11 380 0 129 NA NA 733 0 224 NA NA 1520 348 1131 NA NA 1644 831 2277 NA NA
1566162000.0 2018.12 355 0 125 NA NA 742 0 210 NA NA 1255 345 1104 NA NA 1414 610 3259 NA NA
1566162000.0 2018.13 371 0 NA NA NA 724 0 NA NA NA 1180 338 NA NA NA 1093 545 NA NA NA
1566162000.0 2018.2 309 0 122 NA NA 764 0 202 NA NA 1106 321 1023 NA NA 2737 551 1867 NA NA
1566162000.0 2018.3 314 0 122 NA NA 697 0 203 NA NA 1209 307 1065 NA NA 1808 483 3127 NA NA
1566162000.0 2018.4 368 0 122 NA NA 737 0 200 NA NA 1265 337 1092 NA NA 1646 592 1664 NA NA
1566162000.0 2018.5 348 0 125 NA NA 722 0 202 NA NA 1152 369 1094 NA NA 1580 746 1850 NA NA
1566162000.0 2018.6 370 0 125 NA NA 737 0 218 NA NA 1396 360 1047 NA NA 1762 716 1691 NA NA
1566162000.0 2018.7 359 0 124 NA NA 724 0 209 NA NA 1256 328 1100 NA NA 1995 480 1793 NA NA
1566162000.0 2018.8 191 NA NA NA NA 324 NA NA NA NA 524 NA NA NA NA 642 NA NA NA NA
1566162000.0 2018.9 364 0 122 NA NA 735 0 199 NA NA 1110 322 1046 NA NA 1976 460 2521 NA NA
1566162000.0 20261.97 425 NA NA NA NA 637 NA NA NA NA 5085 NA NA NA NA 2510 NA NA NA NA
1566162000.0 250199.0 326 NA NA NA NA 639 NA NA NA NA 3347 NA NA NA NA 1613 NA NA NA NA
1566162000.0 250199.17 363 NA NA NA NA 594 NA NA NA NA 3859 NA NA NA NA 2221 NA NA NA NA
1566162000.0 250199.18 452 NA NA NA NA 692 NA NA NA NA 5392 NA NA NA NA 2167 NA NA NA NA
1566162000.0 250202.0 NA 319 430 0 NA NA 638 605 0 NA NA 12136 3780 925 NA NA 6047 3287 1467 NA
1566162000.0 250202.17 NA 391 466 0 NA NA 737 672 0 NA NA 14301 4015 1302 NA NA 5215 2904 1525 NA
1566162000.0 250203.17 NA 374 466 0 NA NA 736 678 0 NA NA 13503 3766 1358 NA NA 7840 5198 1891 NA
1566162000.0 250204.17 NA 375 458 0 NA NA 789 661 0 NA NA 13225 3708 1357 NA NA 8852 3737 1941 NA
1566162000.0 250205.0 NA 306 430 0 NA NA 634 614 0 NA NA 12501 3518 903 NA NA 7831 5136 1277 NA
1566162000.0 250205.17 NA 376 450 0 NA NA 690 699 0 NA NA 13234 3541 1447 NA NA 7918 3392 1884 NA
1566162000.0 250205.18 NA 552 537 0 NA NA 1087 780 0 NA NA 22193 4352 2214 NA NA 8899 2941 2398 NA
1566162000.0 250206.0 NA 309 430 0 NA NA 622 620 0 NA NA 12107 3457 917 NA NA 8459 5818 1300 NA
1566162000.0 250206.17 NA 382 460 0 NA NA 732 670 0 NA NA 13831 3635 1450 NA NA 8030 3159 2631 NA
1566162000.0 250207.18 NA 539 556 0 NA NA 1136 821 0 NA NA 21955 4680 2233 NA NA 8954 2962 2633 NA
1566162000.0 250208.17 NA 395 467 0 NA NA 779 705 0 NA NA 15226 4718 1310 NA NA 5192 2868 1565 NA
1566162000.0 250399.0 271 NA NA NA NA 644 NA NA NA NA 1219 NA NA NA NA 1214 NA NA NA NA
1566162000.0 250400.17 406 0 132 NA NA 748 0 211 NA NA 1660 322 1086 NA NA 1839 527 1319 NA NA
1566162000.0 250400.18 423 0 132 NA NA 748 0 222 NA NA 1786 360 1151 NA NA 1661 514 2489 NA NA
1566162000.0 250402.17 416 0 133 NA NA 773 0 210 NA NA 1895 362 1206 NA NA 2882 518 3166 NA NA
1566162000.0 250402.18 426 0 130 NA NA 744 0 220 NA NA 1973 341 1165 NA NA 2157 654 2814 NA NA
1566162000.0 250403.17 398 0 130 NA NA 790 0 213 NA NA 1734 330 1166 NA NA 1911 605 2649 NA NA
1566162000.0 250403.18 418 0 132 NA NA 746 0 222 NA NA 1754 322 1167 NA NA 1787 456 2693 NA NA
1566162000.0 250405.17 400 0 129 NA NA 744 0 209 NA NA 1629 340 1146 NA NA 1895 519 1735 NA NA
1566162000.0 250405.18 424 0 130 NA NA 748 0 211 NA NA 1789 338 1130 NA NA 2066 629 2549 NA NA
1566162000.0 250406.0 338 0 128 NA NA 737 0 211 NA NA 1158 293 1026 NA NA 1814 582 1683 NA NA
1566162000.0 250406.17 392 0 130 NA NA 744 0 222 NA NA 1379 321 1095 NA NA 2218 579 2263 NA NA
1566162000.0 250406.18 416 0 130 NA NA 741 0 211 NA NA 1497 367 1068 NA NA 1754 666 1660 NA NA
1566162000.0 250407.0 292 0 128 NA NA 703 0 221 NA NA 1316 288 1043 NA NA 1932 552 1651 NA NA
1566162000.0 250407.17 338 0 129 NA NA 686 0 221 NA NA 1493 335 1127 NA NA 1670 491 3013 NA NA
1566162000.0 250407.18 360 0 131 NA NA 748 0 219 NA NA 1555 311 1083 NA NA 1739 483 1776 NA NA
1566162000.0 250408.17 411 0 131 NA NA 748 0 212 NA NA 1881 326 1173 NA NA 2039 545 3173 NA NA
1566162000.0 250408.18 416 0 132 NA NA 746 0 220 NA NA 1877 364 1221 NA NA 1786 681 1800 NA NA
1566162000.0 250409.0 368 0 132 NA NA 713 0 219 NA NA 1856 368 1219 NA NA 2386 1739 1822 NA NA
1566162000.0 250409.17 407 0 134 NA NA 783 0 223 NA NA 2090 336 1216 NA NA 2337 474 1854 NA NA
1566162000.0 250409.18 433 0 132 NA NA 750 0 214 NA NA 2129 371 1297 NA NA 2310 627 2892 NA NA
1566162000.0 4.28 NA 69 293 0 NA NA 140 434 0 NA NA 354 3280 2682 NA NA 767 5273 3188 NA
1566162000.0 4001.0 NA 181 356 NA NA NA 511 506 NA NA NA 982 2932 NA NA NA 958 3524 NA NA
1566162000.0 4002.0 NA 134 295 NA NA NA 596 444 NA NA NA 2139 3320 NA NA NA 1422 3948 NA NA
1566162000.0 4003.0 NA 123 289 NA NA NA 589 413 NA NA NA 2179 3636 NA NA NA 1399 3750 NA NA
1566162000.0 5.1 325 0 NA NA NA 719 0 NA NA NA 1101 277 NA NA NA 1065 393 NA NA NA
1566162000.0 5.2 224 0 NA NA NA 684 0 NA NA NA 938 262 NA NA NA 1179 364 NA NA NA
1566162000.0 5.3 228 0 NA NA NA 685 0 NA NA NA 944 264 NA NA NA 2292 367 NA NA NA
1566162000.0 5.4 288 0 NA NA NA 696 0 NA NA NA 1010 269 NA NA NA 1026 332 NA NA NA
1566162000.0 5.5 302 0 NA NA NA 681 0 NA NA NA 1002 273 NA NA NA 1005 595 NA NA NA
1566162000.0 5.6 302 0 NA NA NA 686 0 NA NA NA 1060 277 NA NA NA 1037 379 NA NA NA
1566162000.0 5.7 318 0 NA NA NA 721 0 NA NA NA 1015 274 NA NA NA 1029 556 NA NA NA
1566162000.0 500199.0 238 NA NA NA NA 586 NA NA NA NA 2368 NA NA NA NA 1377 NA NA NA NA
1566162000.0 500200.0 NA 204 339 0 NA NA 571 496 0 NA NA 7013 3125 647 NA NA 6066 4166 1107 NA
1566162000.0 500200.1 80 186 235 NA NA 169 573 367 NA NA 2424 937 2316 NA NA 2208 927 2838 NA NA
1566162000.0 503.0 45 0 NA NA NA 85 0 NA NA NA 203 139 NA NA NA 655 444 NA NA NA
1566162000.0 504.0 37 0 NA NA NA 87 0 NA NA NA 173 141 NA NA NA 385 421 NA NA NA
1566162000.0 505.0 45 0 NA NA NA 86 0 NA NA NA 173 129 NA NA NA 504 210 NA NA NA
1566162000.0 506.0 45 0 NA NA NA 85 0 NA NA NA 170 135 NA NA NA 275 481 NA NA NA
1566162000.0 507.0 37 0 NA NA NA 86 0 NA NA NA 199 126 NA NA NA 515 191 NA NA NA
1566162000.0 508.0 42 0 NA NA NA 87 0 NA NA NA 165 129 NA NA NA 564 200 NA NA NA
1566162000.0 509.0 35 0 NA NA NA 85 0 NA NA NA 165 145 NA NA NA 416 498 NA NA NA
1566162000.0 510.0 37 0 NA NA NA 86 0 NA NA NA 254 141 NA NA NA 355 405 NA NA NA
1566162000.0 511.0 42 0 NA NA NA 93 0 NA NA NA 9143 129 NA NA NA 11285 199 NA NA NA
1566162000.0 512.0 19 38 0 NA NA 68 91 0 NA NA 2275 178 139 NA NA 22484 411 375 NA NA
1566162000.0 513.0 19 40 0 NA NA 67 92 0 NA NA 721 198 151 NA NA 5438 783 462 NA NA
1566162000.0 514.0 19 41 0 NA NA 68 94 0 NA NA 371 179 135 NA NA 1366 273 389 NA NA
1566162000.0 515.0 19 42 0 NA NA 68 91 0 NA NA 2275 182 137 NA NA 22484 506 371 NA NA
1566162000.0 516.0 19 46 0 NA NA 67 93 0 NA NA 704 205 169 NA NA 3161 944 1184 NA NA
1566162000.0 517.0 19 46 0 NA NA 64 94 0 NA NA 912 177 132 NA NA 1503 566 277 NA NA
1566162000.0 518.0 19 38 0 NA NA 68 92 0 NA NA 2270 178 136 NA NA 22484 415 389 NA NA
1566162000.0 519.0 19 40 0 NA NA 68 93 0 NA NA 681 200 158 NA NA 2456 792 512 NA NA
1566162000.0 520.0 19 39 0 NA NA 67 93 0 NA NA 909 172 134 NA NA 1495 288 337 NA NA
1566162000.0 521.0 19 40 0 NA NA 68 93 0 NA NA 718 202 154 NA NA 5439 764 457 NA NA
1566162000.0 522.0 19 38 0 NA NA 68 92 0 NA NA 2272 180 135 NA NA 22467 420 382 NA NA
1566162000.0 524.0 19 46 0 NA NA 64 93 0 NA NA 910 172 132 NA NA 1372 273 322 NA NA
1566162000.0 525.0 19 42 0 NA NA 67 93 0 NA NA 715 212 154 NA NA 3535 1316 510 NA NA
1566162000.0 526.0 19 38 0 NA NA 67 91 0 NA NA 2273 184 137 NA NA 22484 418 374 NA NA
1566162000.0 527.0 19 46 0 NA NA 68 93 0 NA NA 913 172 134 NA NA 1411 255 456 NA NA
1566162000.0 528.0 19 38 0 NA NA 68 93 0 NA NA 715 201 152 NA NA 5439 701 693 NA NA
1566162000.0 529.0 19 39 0 NA NA 67 93 0 NA NA 2279 184 136 NA NA 22483 436 365 NA NA
1566162000.0 530.0 19 39 0 NA NA 64 93 0 NA NA 906 172 137 NA NA 1444 247 329 NA NA
1566162000.0 531.0 50 0 NA NA NA 200 0 NA NA NA 169 137 NA NA NA 441 345 NA NA NA
1566162000.0 534.0 42 0 NA NA NA 104 0 NA NA NA 258 136 NA NA NA 525 331 NA NA NA
1566162000.0 535.0 42 0 NA NA NA 92 0 NA NA NA 676 130 NA NA NA 1269 308 NA NA NA
1566162000.0 541.0 48 0 NA NA NA 99 0 NA NA NA 183 130 NA NA NA 285 289 NA NA NA
1566162000.0 545.0 52 0 NA NA NA 97 0 NA NA NA 201 138 NA NA NA 425 320 NA NA NA
1566162000.0 552.0 19 46 0 NA NA 63 93 0 NA NA 912 169 129 NA NA 1522 358 211 NA NA
1566162000.0 554.0 19 44 0 NA NA 68 92 0 NA NA 1627 202 156 NA NA 3801 533 696 NA NA
1566162000.0 556.0 19 47 0 NA NA 68 92 0 NA NA 340 180 127 NA NA 1339 490 198 NA NA
1566162000.0 560.0 43 0 NA NA NA 87 0 NA NA NA 174 131 NA NA NA 346 214 NA NA NA
1566162000.0 561.0 43 0 NA NA NA 89 0 NA NA NA 188 128 NA NA NA 418 210 NA NA NA
