Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1566162000.0 1312.0 NA 113 287 0 NA NA NA NA 1017 1275 0 NA NA NA NA 1787 13480 1572 NA NA NA NA 2030 7370 1666 NA NA NA
1566162000.0 1313.0 NA 113 289 0 NA NA NA NA 1020 1279 0 NA NA NA NA 1077 11200 1831 NA NA NA NA 1183 8626 1908 NA NA NA
1566162000.0 1314.0 NA 120 281 0 NA NA NA NA 1017 1275 0 NA NA NA NA 1626 10561 1844 NA NA NA NA 1892 7297 1928 NA NA NA
1566162000.0 1315.0 NA 112 280 0 NA NA NA NA 1013 1166 0 NA NA NA NA 1199 3992 1478 NA NA NA NA 1374 4155 1585 NA NA NA
1566162000.0 1316.0 NA 116 280 0 NA NA NA NA 1013 1165 0 NA NA NA NA 1206 4523 1657 NA NA NA NA 1361 4823 1728 NA NA NA
1566162000.0 1317.0 NA 115 284 0 NA NA NA NA 1013 1166 0 NA NA NA NA 1100 3489 1710 NA NA NA NA 1251 3719 1795 NA NA NA
1566162000.0 1318.0 NA 117 281 0 NA NA NA NA 1013 1166 0 NA NA NA NA 1114 4240 1710 NA NA NA NA 1275 4431 1790 NA NA NA
1566162000.0 1319.0 NA 115 279 0 NA NA NA NA 1013 1165 0 NA NA NA NA 1264 4950 1570 NA NA NA NA 1448 5178 1686 NA NA NA
1566162000.0 132.0 64 95 258 NA NA NA NA 945 953 1149 NA NA NA NA 7573 1246 5995 NA NA NA NA 7925 1467 6239 NA NA NA NA
1566162000.0 1320.0 NA 119 281 0 NA NA NA NA 1015 1166 0 NA NA NA NA 1395 4604 1716 NA NA NA NA 1620 4793 1795 NA NA NA
1566162000.0 1321.0 NA 116 277 0 NA NA NA NA 1015 1166 0 NA NA NA NA 1399 4789 1595 NA NA NA NA 1616 5149 1674 NA NA NA
1566162000.0 1322.0 NA 114 281 0 NA NA NA NA 1016 1271 0 NA NA NA NA 1443 5726 1756 NA NA NA NA 1623 5389 1835 NA NA NA
1566162000.0 1323.0 NA 115 268 0 NA NA NA NA 1013 1159 0 NA NA NA NA 1298 4738 1667 NA NA NA NA 1433 4959 1746 NA NA NA
1566162000.0 1324.0 NA 117 278 0 NA NA NA NA 1018 1276 0 NA NA NA NA 1741 5968 1469 NA NA NA NA 1970 5692 1535 NA NA NA
1566162000.0 1325.0 NA 115 283 0 76 NA NA NA 1018 1275 0 936 NA NA NA 1491 6526 1766 700 NA NA NA 1654 6731 1844 813 NA NA
1566162000.0 1325.1 NA 115 155 0 NA NA NA NA 1018 1022 0 NA NA NA NA 1563 2601 1078 NA NA NA NA 2163 2979 1223 NA NA NA
1566162000.0 1325.2 NA 117 276 0 NA NA NA NA 1018 1274 0 NA NA NA NA 1560 5814 1614 NA NA NA NA 1712 5800 1686 NA NA NA
1566162000.0 1325.3 NA 114 150 0 NA NA NA NA 1018 1016 0 NA NA NA NA 1383 2580 1045 NA NA NA NA 1747 2947 1141 NA NA NA
1566162000.0 1325.4 NA 118 283 0 NA NA NA NA 1018 1275 0 NA NA NA NA 1507 7451 1542 NA NA NA NA 1636 7915 1614 NA NA NA
1566162000.0 1325.5 NA 169 0 NA NA NA NA NA 1080 0 NA NA NA NA NA 7499 430 NA NA NA NA NA 7759 576 NA NA NA NA
1566162000.0 1325.51 NA 159 0 NA NA NA NA NA 1176 0 NA NA NA NA NA 15724 527 NA NA NA NA NA 6370 611 NA NA NA NA
1566162000.0 1325.6 NA 206 NA NA NA NA NA NA 1247 NA NA NA NA NA NA 101801 NA NA NA NA NA NA 16489 NA NA NA NA NA
1566162000.0 1325.7 NA 203 0 NA NA NA NA NA 1243 0 NA NA NA NA NA 60494 293 NA NA NA NA NA 12306 328 NA NA NA NA
1566162000.0 1325.8 NA 204 0 NA NA NA NA NA 1243 0 NA NA NA NA NA 58513 346 NA NA NA NA NA 11641 385 NA NA NA NA
1566162000.0 1326.0 NA 115 282 0 NA NA NA NA 1016 1168 0 NA NA NA NA 1452 3919 1752 NA NA NA NA 1609 4072 1837 NA NA NA
1566162000.0 1327.0 NA 118 275 0 NA NA NA NA 1016 1168 0 NA NA NA NA 1427 4017 1727 NA NA NA NA 1570 4371 1801 NA NA NA
1566162000.0 1328.0 NA 115 279 0 NA NA NA NA 1019 1171 0 NA NA NA NA 1233 5880 1619 NA NA NA NA 1392 6277 1700 NA NA NA
1566162000.0 1329.0 NA 117 281 0 NA NA NA NA 1016 1169 0 NA NA NA NA 1353 5195 1764 NA NA NA NA 1493 5385 1885 NA NA NA
1566162000.0 1329.1 NA 205 0 NA NA NA NA NA 1127 0 NA NA NA NA NA 8903 351 NA NA NA NA NA 9170 407 NA NA NA NA
1566162000.0 1330.0 NA 114 300 0 NA NA NA NA 1017 1186 0 NA NA NA NA 1463 5848 1811 NA NA NA NA 1611 6045 1870 NA NA NA
1566162000.0 1331.0 NA 113 282 0 NA NA NA NA 1017 1169 0 NA NA NA NA 1470 4531 1750 NA NA NA NA 1646 4803 1835 NA NA NA
1566162000.0 1332.0 NA 116 284 0 NA NA NA NA 1018 1275 0 NA NA NA NA 1497 5274 1640 NA NA NA NA 1653 4991 1713 NA NA NA
1566162000.0 1333.0 NA 113 278 0 NA NA NA NA 1017 1167 0 NA NA NA NA 1335 5282 1454 NA NA NA NA 1456 5596 1539 NA NA NA
1566162000.0 1334.0 NA 118 284 0 NA NA NA NA 1018 1275 0 NA NA NA NA 1430 4693 1754 NA NA NA NA 1564 4698 1827 NA NA NA
1566162000.0 1335.0 NA 112 278 0 NA NA NA NA 1016 1168 0 NA NA NA NA 1353 5167 1778 NA NA NA NA 1476 5486 1873 NA NA NA
1566162000.0 1338.0 NA 117 282 0 NA NA NA NA 1018 1276 0 NA NA NA NA 1633 7736 1568 NA NA NA NA 1806 6928 1655 NA NA NA
1566162000.0 134.0 NA 262 56 0 NA NA NA NA 1288 902 0 NA NA NA NA 12027 371 176 NA NA NA NA 11127 426 206 NA NA NA
1566162000.0 134.71 NA 41 0 NA NA NA NA NA 933 0 NA NA NA NA NA 721 5426 NA NA NA NA NA 849 6138 NA NA NA NA
1566162000.0 134.805 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
