Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1566162000.0 134.71 NA 31 305 0 NA NA 94 555 0 NA NA 359 5544 702 NA NA 789 6123 1245 NA
1566162000.0 134.801 NA 30 329 0 NA NA 105 601 0 NA NA 321 5908 998 NA NA 650 5235 1584 NA
1566162000.0 134.811 NA 40 364 0 NA NA 103 658 0 NA NA 290 8440 910 NA NA 510 4107 1061 NA
1566162000.0 134.901 NA 28 321 0 NA NA 105 675 0 NA NA 327 6069 994 NA NA 773 4046 1110 NA
1566162000.0 134.904 NA 34 336 0 NA NA 101 662 0 NA NA 338 7857 1043 NA NA 553 5230 1700 NA
1566162000.0 134.905 NA 29 330 0 NA NA 102 707 0 NA NA 356 6722 1059 NA NA 1187 4726 1856 NA
1566162000.0 134.906 NA 36 332 0 NA NA 102 637 0 NA NA 329 7629 1026 NA NA 621 6721 1435 NA
1566162000.0 134.91 NA 33 325 0 NA NA 108 592 0 NA NA 377 6739 1033 NA NA 1066 6844 1478 NA
1566162000.0 134.912 NA 26 296 0 NA NA 102 613 0 NA NA 319 5557 682 NA NA 372 5092 1388 NA
1566162000.0 134.99602 NA 39 335 0 NA NA 105 602 0 NA NA 295 6408 949 NA NA 395 4339 1186 NA
1566162000.0 1340.0 NA 159 303 0 NA NA 494 600 0 NA NA 1842 2405 873 NA NA 2830 3832 1315 NA
1566162000.0 1341.0 NA 181 323 0 NA NA 472 645 0 NA NA 1704 2876 850 NA NA 2114 3190 1270 NA
1566162000.0 1343.0 NA 166 311 0 NA NA 504 628 0 NA NA 1549 2626 839 NA NA 1723 4949 979 NA
1566162000.0 1344.0 NA 163 311 0 NA NA 498 679 0 NA NA 1783 2647 915 NA NA 1461 3917 1545 NA
1566162000.0 1347.0 NA 162 301 0 NA NA 538 617 0 NA NA 1789 2545 895 NA NA 1898 3422 1384 NA
1566162000.0 1348.0 NA 159 299 0 NA NA 510 581 0 NA NA 1793 2548 891 NA NA 1593 5211 1512 NA
1566162000.0 1349.0 NA 161 300 0 NA NA 479 623 0 NA NA 1856 2490 924 NA NA 1689 3591 1679 NA
1566162000.0 135.1 337 0 123 NA NA 730 0 230 NA NA 1704 508 944 NA NA 2220 1007 1967 NA NA
1566162000.0 135.12 306 0 116 NA NA 793 0 219 NA NA 1801 510 907 NA NA 4027 1313 1458 NA NA
1566162000.0 135.2 263 0 113 NA NA 752 0 207 NA NA 1696 429 927 NA NA 4140 954 2379 NA NA
1566162000.0 135.3 276 0 122 NA NA 855 0 214 NA NA 1486 410 924 NA NA 2800 571 1528 NA NA
1566162000.0 135.4 300 0 120 NA NA 799 0 221 NA NA 1754 495 927 NA NA 4239 1055 1324 NA NA
1566162000.0 135.5 318 0 125 NA NA 724 0 207 NA NA 1737 458 862 NA NA 3208 892 1490 NA NA
1566162000.0 135.6 311 0 129 NA NA 801 0 226 NA NA 1890 468 950 NA NA 3849 832 1321 NA NA
1566162000.0 135.7 306 0 119 NA NA 828 0 224 NA NA 1718 484 983 NA NA 2136 822 2298 NA NA
1566162000.0 135.8 140 NA NA NA NA 250 NA NA NA NA 626 NA NA NA NA 2242 NA NA NA NA
1566162000.0 135.9 306 0 127 NA NA 852 0 208 NA NA 1729 488 913 NA NA 3891 797 1236 NA NA
1566162000.0 1350.0 NA 159 298 0 NA NA 489 621 0 NA NA 1845 2493 970 NA NA 1460 4526 2775 NA
1566162000.0 1352.0 NA 166 316 0 NA NA 541 623 0 NA NA 1570 2228 793 NA NA 2028 3029 933 NA
1566162000.0 1353.0 NA 163 312 0 NA NA 470 587 0 NA NA 1756 2693 871 NA NA 1504 4395 1081 NA
1566162000.0 1355.0 NA 177 320 0 NA NA 481 584 0 NA NA 1051 2455 794 NA NA 1108 3162 1028 NA
1566162000.0 136.726 NA 80 326 0 NA NA 166 644 0 NA NA 757 10125 958 NA NA 1704 5141 1419 NA
1566162000.0 136.732 NA 81 336 0 NA NA 164 634 0 NA NA 670 7832 648 NA NA 1341 4486 1274 NA
1566162000.0 136.733 NA 156 64 0 NA NA 294 134 0 NA NA 1592 1038 533 NA NA 5725 3492 1873 NA
1566162000.0 136.735 NA 84 256 0 NA NA 178 574 0 NA NA 979 3133 728 NA NA 3335 4242 952 NA
1566162000.0 136.736 NA 82 344 0 NA NA 168 693 0 NA NA 791 13758 1146 NA NA 1373 6283 1374 NA
1566162000.0 136.737 NA 79 336 0 NA NA 162 752 0 NA NA 781 14952 966 NA NA 1400 7028 1662 NA
1566162000.0 136.738 NA 82 343 0 NA NA 165 694 0 NA NA 905 15591 1136 NA NA 1298 7446 1355 NA
1566162000.0 136.739 NA 80 341 0 NA NA 161 752 0 NA NA 810 17046 989 NA NA 1286 7948 1704 NA
1566162000.0 136.74 NA 79 361 0 NA NA 167 755 0 NA NA 781 15343 958 NA NA 1850 6384 1259 NA
1566162000.0 136.741 NA 78 337 0 NA NA 166 691 0 NA NA 860 15165 956 NA NA 1625 6940 1166 NA
1566162000.0 136.746 NA 79 322 0 NA NA 168 650 0 NA NA 917 14440 1008 NA NA 1389 6856 1333 NA
1566162000.0 136.747 NA 80 353 0 NA NA 166 755 0 NA NA 766 13697 1162 NA NA 1257 6080 1362 NA
1566162000.0 136.749 NA 82 352 0 NA NA 164 660 0 NA NA 947 15539 1159 NA NA 1308 8014 1456 NA
1566162000.0 136.75 NA 82 358 0 NA NA 160 691 0 NA NA 807 17516 965 NA NA 1144 7539 1356 NA
1566162000.0 136.751 NA 80 358 0 NA NA 165 752 0 NA NA 858 17554 960 NA NA 1135 7033 1228 NA
1566162000.0 136.752 NA 80 327 0 NA NA 165 667 0 NA NA 873 14918 982 NA NA 1243 6945 1260 NA
1566162000.0 136.758 NA 81 351 0 NA NA 173 723 0 NA NA 810 16470 1175 NA NA 1089 6880 1375 NA
1566162000.0 136.76 NA 87 385 0 NA NA 171 775 0 NA NA 783 19355 1104 NA NA 880 7558 1308 NA
1566162000.0 136.761 NA 80 359 0 NA NA 167 778 0 NA NA 856 22197 1009 NA NA 1253 8551 2179 NA
1566162000.0 136.7611 NA 178 0 NA NA NA 325 0 NA NA NA 5886 211 NA NA NA 8402 784 NA NA
1566162000.0 136.762 NA 87 371 0 NA NA 166 762 0 NA NA 842 24487 1010 NA NA 1480 9989 1901 NA
1566162000.0 136.763 NA 88 358 0 NA NA 167 756 0 NA NA 715 19148 868 NA NA 795 7392 1015 NA
1566162000.0 136.767 NA 79 350 0 NA NA 160 676 0 NA NA 785 14567 646 NA NA 1374 6672 839 NA
1566162000.0 136.769 NA 81 351 0 NA NA 170 685 0 NA NA 826 13272 1149 NA NA 1337 6468 1332 NA
1566162000.0 136.771 NA 83 349 0 NA NA 168 751 0 NA NA 840 13793 1110 NA NA 1161 5963 1327 NA
