Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1566079200.0 535.0 98 0 NA NA NA NA 188 0 NA NA NA NA 3499 130 NA NA NA NA 2007 413 NA NA NA NA
1566079200.0 541.0 54 0 NA NA NA NA 103 0 NA NA NA NA 193 133 NA NA NA NA 730 402 NA NA NA NA
1566079200.0 545.0 50 0 NA NA NA NA 97 0 NA NA NA NA 204 133 NA NA NA NA 475 367 NA NA NA NA
1566079200.0 551.0 19 42 0 NA NA NA 64 93 0 NA NA NA 835 202 150 NA NA NA 1404 675 522 NA NA NA
1566079200.0 552.0 19 42 0 NA NA NA 68 93 0 NA NA NA 908 170 133 NA NA NA 2084 325 406 NA NA NA
1566079200.0 554.0 19 38 0 NA NA NA 64 93 0 NA NA NA 1585 186 137 NA NA NA 2629 874 333 NA NA NA
1566079200.0 555.0 22 40 0 NA NA NA 65 92 0 NA NA NA 771 159 125 NA NA NA 1505 342 317 NA NA NA
1566079200.0 556.0 19 40 0 NA NA NA 68 94 0 NA NA NA 348 181 137 NA NA NA 1783 349 383 NA NA NA
1566079200.0 560.0 43 0 NA NA NA NA 88 0 NA NA NA NA 173 130 NA NA NA NA 503 341 NA NA NA NA
1566079200.0 561.0 46 0 NA NA NA NA 87 0 NA NA NA NA 174 133 NA NA NA NA 341 347 NA NA NA NA
