Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1566205200.0 123.2 323 NA NA NA NA NA 805 NA NA NA NA NA 1617 NA NA NA NA NA 1325 NA NA NA NA NA
1566205200.0 123.3 246 NA NA NA NA NA 864 NA NA NA NA NA 1246 NA NA NA NA NA 2545 NA NA NA NA NA
1566205200.0 124.1 301 NA NA NA NA NA 806 NA NA NA NA NA 1294 NA NA NA NA NA 1547 NA NA NA NA NA
1566205200.0 124.2 311 NA NA NA NA NA 851 NA NA NA NA NA 1408 NA NA NA NA NA 1458 NA NA NA NA NA
1566205200.0 124.4 322 NA NA NA NA NA 762 NA NA NA NA NA 1303 NA NA NA NA NA 1310 NA NA NA NA NA
1566205200.0 124.5 305 NA NA NA NA NA 761 NA NA NA NA NA 1344 NA NA NA NA NA 1589 NA NA NA NA NA
1566205200.0 124.6 250 NA NA NA NA NA 852 NA NA NA NA NA 1386 NA NA NA NA NA 2935 NA NA NA NA NA
1566205200.0 13.0 NA 112 293 0 NA NA NA 602 598 0 NA NA NA 666 2710 557 NA NA NA 5050 5553 1757 NA NA
1566205200.0 130.0 58 165 283 NA NA NA 127 584 653 NA NA NA 617 479 1836 NA NA NA 887 390 1994 NA NA NA
1566205200.0 1301.17 64 205 212 NA NA NA 136 598 597 NA NA NA 1326 1994 1578 NA NA NA 4117 1225 4019 NA NA NA
1566205200.0 1302.0 87 178 215 NA NA NA 172 598 561 NA NA NA 2881 554 1564 NA NA NA 1295 425 1462 NA NA NA
1566205200.0 1302.17 67 212 228 NA NA NA 142 556 674 NA NA NA 3414 2028 1845 NA NA NA 6112 1357 3326 NA NA NA
1566205200.0 1302.18 66 256 201 NA NA NA 139 630 667 NA NA NA 3191 1987 1325 NA NA NA 1992 1968 2383 NA NA NA
1566205200.0 1303.17 71 216 235 NA NA NA 152 555 651 NA NA NA 6068 2003 2157 NA NA NA 3535 1582 2539 NA NA NA
1566205200.0 131.0 57 110 282 NA NA NA 129 584 606 NA NA NA 1101 498 2106 NA NA NA 3325 935 7395 NA NA NA
1566205200.0 1312.0 NA 149 349 0 NA NA NA 603 688 0 NA NA NA 567 2221 656 NA NA NA 887 2654 818 NA NA
1566205200.0 1313.0 NA 147 351 0 NA NA NA 558 698 0 NA NA NA 493 2339 663 NA NA NA 1039 3609 894 NA NA
1566205200.0 1314.0 NA 139 348 0 NA NA NA 606 669 0 NA NA NA 625 2162 694 NA NA NA 1317 3082 1748 NA NA
1566205200.0 132.0 78 152 294 NA NA NA 209 539 661 NA NA NA 2508 540 2053 NA NA NA 1264 428 2017 NA NA NA
1566205200.0 1325.2 NA 146 350 0 NA NA NA 560 690 0 NA NA NA 712 2423 648 NA NA NA 2822 2818 1804 NA NA
1566205200.0 1325.4 NA 148 354 0 NA NA NA 604 653 0 NA NA NA 622 2314 670 NA NA NA 926 2828 1011 NA NA
1566205200.0 1325.5 NA 167 0 NA NA NA NA 273 0 NA NA NA NA 4759 179 NA NA NA NA 7220 544 NA NA NA
1566205200.0 1325.51 NA 161 0 NA NA NA NA 261 0 NA NA NA NA 1871 160 NA NA NA NA 3263 286 NA NA NA
1566205200.0 1325.6 NA 190 NA NA NA NA NA 348 NA NA NA NA NA 3736 NA NA NA NA NA 2533 NA NA NA NA
1566205200.0 1325.7 NA 199 0 NA NA NA NA 337 0 NA NA NA NA 3940 156 NA NA NA NA 2287 302 NA NA NA
1566205200.0 1325.8 NA 192 0 NA NA NA NA 311 0 NA NA NA NA 5454 180 NA NA NA NA 7128 759 NA NA NA
1566205200.0 1329.1 NA 183 0 NA NA NA NA 307 0 NA NA NA NA 5597 165 NA NA NA NA 7081 743 NA NA NA
1566205200.0 133.0 83 113 295 NA NA NA 213 583 667 NA NA NA 3865 607 2261 NA NA NA 3290 788 3224 NA NA NA
1566205200.0 1330.0 NA 143 391 0 NA NA NA 560 715 0 NA NA NA 641 2203 676 NA NA NA 1291 3384 893 NA NA
1566205200.0 1336.0 NA 146 357 0 NA NA NA 605 653 0 NA NA NA 661 2808 670 NA NA NA 898 2950 1049 NA NA
1566205200.0 1338.0 NA 149 353 0 NA NA NA 604 699 0 NA NA NA 607 2263 675 NA NA NA 1097 2697 1019 NA NA
1566205200.0 134.703 NA 43 351 0 NA NA NA 110 669 0 NA NA NA 295 6750 764 NA NA NA 465 4160 976 NA NA
1566205200.0 134.704 NA 31 338 0 NA NA NA 103 635 0 NA NA NA 293 6544 736 NA NA NA 517 3634 949 NA NA
1566205200.0 134.705 NA 34 349 0 NA NA NA 109 620 0 NA NA NA 289 7135 790 NA NA NA 501 4024 1002 NA NA
1566205200.0 134.708 NA 31 336 0 NA NA NA 101 684 0 NA NA NA 274 6312 784 NA NA NA 409 3876 2158 NA NA
1566205200.0 134.709 NA 34 514 0 NA NA NA 101 685 0 NA NA NA 304 6729 770 NA NA NA 835 3818 1064 NA NA
1566205200.0 134.71 NA 34 330 0 NA NA NA 94 670 0 NA NA NA 297 4863 774 NA NA NA 436 3445 1704 NA NA
1566205200.0 134.803 NA 33 344 0 NA NA NA 108 644 0 NA NA NA 285 7325 737 NA NA NA 394 4665 971 NA NA
1566205200.0 134.804 NA 36 355 0 NA NA NA 105 630 0 NA NA NA 281 8022 767 NA NA NA 486 4300 1559 NA NA
1566205200.0 134.805 NA 35 353 0 NA NA NA 106 630 0 NA NA NA 294 8024 768 NA NA NA 452 4541 979 NA NA
1566205200.0 134.806 NA 33 355 0 NA NA NA 100 684 0 NA NA NA 320 8679 743 NA NA NA 497 4338 1058 NA NA
1566205200.0 134.807 NA 94 370 0 NA NA NA 211 777 0 NA NA NA 1209 8853 896 NA NA NA 1279 4423 1031 NA NA
1566205200.0 134.808 NA 99 378 0 NA NA NA 224 752 0 NA NA NA 1371 8975 829 NA NA NA 1188 5142 1103 NA NA
1566205200.0 134.809 NA 34 344 0 NA NA NA 102 665 0 NA NA NA 298 7582 731 NA NA NA 457 3957 900 NA NA
1566205200.0 134.81 NA 37 344 0 NA NA NA 100 677 0 NA NA NA 277 7561 724 NA NA NA 670 4128 900 NA NA
1566205200.0 134.811 NA 35 352 0 NA NA NA 103 669 0 NA NA NA 309 8009 751 NA NA NA 624 4688 926 NA NA
1566205200.0 134.902 NA 36 340 0 NA NA NA 100 679 0 NA NA NA 300 6322 738 NA NA NA 559 3960 1101 NA NA
1566205200.0 134.906 NA 33 339 0 NA NA NA 105 675 0 NA NA NA 304 6674 755 NA NA NA 529 3880 984 NA NA
1566205200.0 134.907 NA 93 356 0 NA NA NA 226 721 0 NA NA NA 1057 6901 796 NA NA NA 1467 4460 1069 NA NA
1566205200.0 134.908 NA 102 369 0 NA NA NA 232 702 0 NA NA NA 1038 6908 764 NA NA NA 1447 5087 887 NA NA
1566205200.0 134.911 NA 32 339 0 NA NA NA 111 643 0 NA NA NA 314 5997 750 NA NA NA 560 4442 1290 NA NA
1566205200.0 134.912 NA 31 329 0 NA NA NA 99 651 0 NA NA NA 290 4865 715 NA NA NA 453 3179 870 NA NA
1566205200.0 134.99601 NA 32 346 0 NA NA NA 100 673 0 NA NA NA 320 8714 764 NA NA NA 997 4309 1491 NA NA
1566205200.0 134.99901 NA 36 328 0 NA NA NA 112 613 0 NA NA NA 287 5787 745 NA NA NA 456 3963 933 NA NA
1566205200.0 1341.0 NA 146 353 0 NA NA NA 560 690 0 NA NA NA 639 2370 657 NA NA NA 1355 3519 807 NA NA
1566205200.0 1343.0 NA 149 349 0 NA NA NA 603 670 0 NA NA NA 614 2260 644 NA NA NA 1123 3144 790 NA NA
1566205200.0 1345.0 NA 143 348 0 NA NA NA 558 690 0 NA NA NA 584 2145 690 NA NA NA 995 2594 1616 NA NA
1566205200.0 135.13 341 0 NA NA NA NA 797 0 NA NA NA NA 1419 316 NA NA NA NA 1562 441 NA NA NA NA
1566205200.0 135.8 141 NA NA NA NA NA 252 NA NA NA NA NA 533 NA NA NA NA NA 890 NA NA NA NA NA
1566205200.0 1353.0 NA 144 352 0 NA NA NA 604 689 0 NA NA NA 581 2216 687 NA NA NA 1022 3098 1734 NA NA
1566205200.0 1354.0 NA 165 345 0 NA NA NA 515 650 0 NA NA NA 541 2151 680 NA NA NA 894 2676 1216 NA NA
1566205200.0 1355.0 NA 162 351 0 NA NA NA 606 652 0 NA NA NA 614 2228 646 NA NA NA 873 3092 862 NA NA
1566205200.0 1356.0 95 189 352 0 143 NA 173 600 689 0 234 NA 2177 531 2136 622 627 NA 1091 385 2161 710 709 NA
1566205200.0 136.721 NA 87 346 0 NA NA NA 164 686 0 NA NA NA 577 7580 863 NA NA NA 1507 3905 1041 NA NA
1566205200.0 136.722 NA 82 357 0 NA NA NA 159 721 0 NA NA NA 554 8790 892 NA NA NA 1186 4512 1198 NA NA
1566205200.0 136.723 NA 85 346 0 NA NA NA 170 598 0 NA NA NA 642 8306 869 NA NA NA 1217 4260 1027 NA NA
1566205200.0 136.724 NA 90 365 0 NA NA NA 166 769 0 NA NA NA 634 9933 856 NA NA NA 942 4559 1096 NA NA
1566205200.0 136.725 NA 85 375 0 NA NA NA 162 821 0 NA NA NA 605 8815 873 NA NA NA 2078 4592 1069 NA NA
1566205200.0 136.726 NA 87 353 0 NA NA NA 156 685 0 NA NA NA 623 9101 874 NA NA NA 686 4827 1066 NA NA
1566205200.0 136.727 NA 149 368 0 NA NA NA 284 789 0 NA NA NA 1449 9078 908 NA NA NA 1544 4465 1241 NA NA
1566205200.0 136.729 NA 87 353 0 NA NA NA 154 712 0 NA NA NA 539 8668 895 NA NA NA 1016 4467 1427 NA NA
1566205200.0 136.73 NA 95 394 0 NA NA NA 163 770 0 NA NA NA 613 8938 874 NA NA NA 802 4520 1135 NA NA
1566205200.0 136.731 NA 88 377 0 NA NA NA 159 763 0 NA NA NA 597 9215 875 NA NA NA 887 7534 1283 NA NA
1566205200.0 136.732 NA 86 339 0 NA NA NA 156 663 0 NA NA NA 564 6937 868 NA NA NA 1260 4271 1367 NA NA
1566205200.0 136.734 NA 85 349 0 NA NA NA 164 686 0 NA NA NA 777 8885 882 NA NA NA 1605 4732 1046 NA NA
1566205200.0 136.736 NA 86 358 0 NA NA NA 161 718 0 NA NA NA 617 12930 858 NA NA NA 1284 8486 1759 NA NA
1566205200.0 136.737 NA 84 371 0 NA NA NA 159 737 0 NA NA NA 712 14733 846 NA NA NA 1454 8465 2368 NA NA
1566205200.0 136.738 NA 88 355 0 NA NA NA 167 741 0 NA NA NA 811 13718 897 NA NA NA 946 7376 1113 NA NA
1566205200.0 136.74 NA 86 390 0 NA NA NA 163 828 0 NA NA NA 728 14509 799 NA NA NA 1728 8232 1974 NA NA
1566205200.0 136.741 NA 91 368 0 NA NA NA 162 640 0 NA NA NA 784 14730 866 NA NA NA 1976 12442 1717 NA NA
1566205200.0 136.742 NA 86 361 0 NA NA NA 154 753 0 NA NA NA 708 13297 851 NA NA NA 2380 9421 2365 NA NA
1566205200.0 136.743 NA 87 379 0 NA NA NA 154 721 0 NA NA NA 749 12892 863 NA NA NA 1494 6972 2658 NA NA
1566205200.0 136.744 NA 86 383 0 NA NA NA 168 856 0 NA NA NA 624 14630 883 NA NA NA 1472 7801 2518 NA NA
1566205200.0 136.745 NA 87 345 0 NA NA NA 163 741 0 NA NA NA 600 10013 852 NA NA NA 923 4642 1041 NA NA
1566205200.0 136.746 NA 85 362 0 NA NA NA 163 712 0 NA NA NA 834 13625 733 NA NA NA 1493 8313 1934 NA NA
1566205200.0 136.747 NA 87 364 0 NA NA NA 165 739 0 NA NA NA 763 12850 831 NA NA NA 2152 8708 2516 NA NA
1566205200.0 136.749 NA 86 362 0 NA NA NA 170 728 0 NA NA NA 865 14742 841 NA NA NA 1471 8016 1641 NA NA
1566205200.0 136.75 NA 86 389 0 NA NA NA 165 789 0 NA NA NA 767 16922 727 NA NA NA 1917 8716 1974 NA NA
1566205200.0 136.752 NA 91 359 0 NA NA NA 169 722 0 NA NA NA 962 14599 651 NA NA NA 2739 8755 1981 NA NA
1566205200.0 136.754 NA 91 392 0 NA NA NA 177 735 0 NA NA NA 701 11593 873 NA NA NA 1741 6203 2431 NA NA
1566205200.0 136.755 NA 87 392 0 NA NA NA 169 785 0 NA NA NA 715 15632 851 NA NA NA 1492 9198 2420 NA NA
1566205200.0 136.756 NA 89 347 0 NA NA NA 158 672 0 NA NA NA 633 9409 888 NA NA NA 886 4780 1332 NA NA
1566205200.0 136.757 NA 86 361 0 NA NA NA 173 681 0 NA NA NA 929 12991 890 NA NA NA 3615 9966 2560 NA NA
1566205200.0 136.759 NA 89 385 0 NA NA NA 161 750 0 NA NA NA 756 17991 932 NA NA NA 1946 11002 2049 NA NA
1566205200.0 136.76 NA 88 376 0 NA NA NA 176 781 0 NA NA NA 735 18386 889 NA NA NA 495 6224 999 NA NA
1566205200.0 136.761 NA 91 393 0 NA NA NA 160 749 0 NA NA NA 780 22101 1060 NA NA NA 1972 14333 4634 NA NA
1566205200.0 136.7611 NA 177 0 NA NA NA NA 295 0 NA NA NA NA 5417 170 NA NA NA NA 7040 528 NA NA NA
1566205200.0 136.764 NA 92 364 0 NA NA NA 162 690 0 NA NA NA 758 18519 914 NA NA NA 1915 15094 2076 NA NA
1566205200.0 136.765 NA 90 389 0 NA NA NA 153 730 0 NA NA NA 796 15936 794 NA NA NA 2339 9901 2604 NA NA
1566205200.0 136.766 NA 89 393 0 NA NA NA 165 815 0 NA NA NA 764 19219 869 NA NA NA 1972 12883 1976 NA NA
1566205200.0 136.767 NA 88 361 0 NA NA NA 160 672 0 NA NA NA 666 14286 936 NA NA NA 1225 8959 2171 NA NA
1566205200.0 136.768 NA 88 364 0 NA NA NA 163 682 0 NA NA NA 830 17812 953 NA NA NA 1975 12663 1950 NA NA
1566205200.0 136.769 NA 84 362 0 NA NA NA 173 706 0 NA NA NA 832 12416 903 NA NA NA 3165 7562 2375 NA NA
1566205200.0 136.771 NA 86 362 0 NA NA NA 164 715 0 NA NA NA 783 12822 856 NA NA NA 1448 8210 1734 NA NA
1566205200.0 136.772 NA 83 383 0 NA NA NA 164 822 0 NA NA NA 793 15338 867 NA NA NA 3098 7669 1606 NA NA
1566205200.0 136.7721 NA 172 0 NA NA NA NA 293 0 NA NA NA NA 5142 176 NA NA NA NA 6768 612 NA NA NA
1566205200.0 136.7722 NA 167 0 NA NA NA NA 264 0 NA NA NA NA 5412 167 NA NA NA NA 6903 896 NA NA NA
1566205200.0 136.773 NA 86 383 0 NA NA NA 160 855 0 NA NA NA 728 13759 921 NA NA NA 1926 8055 2145 NA NA
1566205200.0 136.774 NA 91 368 0 NA NA NA 162 694 0 NA NA NA 990 14008 847 NA NA NA 2747 9611 1771 NA NA
1566205200.0 136.776 NA 86 377 0 NA NA NA 156 731 0 NA NA NA 712 11736 829 NA NA NA 1000 7077 2359 NA NA
1566205200.0 136.777 NA 85 395 0 NA NA NA 169 835 0 NA NA NA 658 14689 850 NA NA NA 1416 9177 2536 NA NA
1566205200.0 136.778 NA 87 346 0 NA NA NA 166 681 0 NA NA NA 588 8591 886 NA NA NA 1699 4405 1437 NA NA
1566205200.0 136.779 NA 83 358 0 NA NA NA 158 711 0 NA NA NA 809 12197 868 NA NA NA 1299 5611 1065 NA NA
1566205200.0 136.7801 NA 104 0 NA NA NA NA 178 0 NA NA NA NA 468 282 NA NA NA NA 898 492 NA NA NA
1566205200.0 136.7802 NA 72 0 NA NA NA NA 137 0 NA NA NA NA 339 184 NA NA NA NA 534 323 NA NA NA
1566205200.0 136.7803 NA 104 0 NA NA NA NA 183 0 NA NA NA NA 784 240 NA NA NA NA 2509 418 NA NA NA
1566205200.0 136.783 NA 113 444 0 NA NA NA 196 862 0 NA NA NA 723 21504 1157 NA NA NA 1850 13884 4264 NA NA
1566205200.0 136.785 NA 111 430 0 NA NA NA 184 761 0 NA NA NA 826 20447 1033 NA NA NA 1975 12010 2255 NA NA
1566205200.0 136.787 NA 107 486 0 NA NA NA 180 869 0 NA NA NA 739 17986 988 NA NA NA 1955 9572 2265 NA NA
1566205200.0 136.789 NA 105 417 0 NA NA NA 186 811 0 NA NA NA 823 16627 947 NA NA NA 2718 8606 2033 NA NA
1566205200.0 136.79 NA 109 417 0 NA NA NA 181 782 0 NA NA NA 837 11274 938 NA NA NA 1322 6279 2131 NA NA
1566205200.0 136.791 NA 109 347 0 NA NA NA 187 701 0 NA NA NA 780 3063 869 NA NA NA 934 2584 989 NA NA
1566205200.0 136.792 NA 109 423 0 NA NA NA 199 828 0 NA NA NA 843 14938 1012 NA NA NA 4149 7392 2279 NA NA
1566205200.0 136.793 NA 112 427 0 NA NA NA 193 844 0 NA NA NA 636 14549 1010 NA NA NA 1775 10070 2119 NA NA
1566205200.0 136.794 NA 105 424 0 NA NA NA 194 876 0 NA NA NA 851 15156 1069 NA NA NA 1941 10890 1818 NA NA
1566205200.0 136.7952 NA 188 0 NA NA NA NA 311 0 NA NA NA NA 3252 151 NA NA NA NA 2344 264 NA NA NA
1566205200.0 136.796 NA 106 438 0 NA NA NA 186 879 0 NA NA NA 558 14912 1083 NA NA NA 1306 5930 1197 NA NA
1566205200.0 136.797 NA 109 432 0 NA NA NA 188 857 0 NA NA NA 689 15952 1104 NA NA NA 1123 5933 1249 NA NA
1566205200.0 136.798 NA 113 427 0 NA NA NA 183 710 0 NA NA NA 718 14870 1087 NA NA NA 1839 10597 2305 NA NA
1566205200.0 136.799 NA 104 477 0 NA NA NA 189 892 0 NA NA NA 781 13755 1031 NA NA NA 1961 8569 1974 NA NA
1566205200.0 136.801 NA 110 402 0 NA NA NA 192 782 0 NA NA NA 603 10257 1088 NA NA NA 943 4839 1286 NA NA
1566205200.0 136.802 NA 103 406 0 NA NA NA 181 823 0 NA NA NA 809 14875 1080 NA NA NA 1905 8910 2160 NA NA
1566205200.0 136.803 NA 107 345 0 NA NA NA 185 669 0 NA NA NA 716 3124 923 NA NA NA 1761 3410 1060 NA NA
1566205200.0 136.804 NA 108 418 0 NA NA NA 193 801 0 NA NA NA 735 14691 1070 NA NA NA 1468 8055 1978 NA NA
1566205200.0 136.805 NA 107 442 0 NA NA NA 189 881 0 NA NA NA 573 15448 1124 NA NA NA 735 6005 1264 NA NA
1566205200.0 136.806 NA 105 425 0 NA NA NA 196 806 0 NA NA NA 827 14856 1080 NA NA NA 1960 8920 1433 NA NA
1566205200.0 136.807 NA 107 434 0 NA NA NA 187 899 0 NA NA NA 597 15724 1139 NA NA NA 731 6088 1385 NA NA
1566205200.0 136.808 NA 110 455 0 NA NA NA 190 939 0 NA NA NA 599 15304 1132 NA NA NA 1433 5951 1281 NA NA
1566205200.0 136.809 NA 107 427 0 NA NA NA 191 835 0 NA NA NA 727 14804 1137 NA NA NA 1176 5726 1305 NA NA
1566205200.0 136.81 NA 113 415 0 NA NA NA 189 740 0 NA NA NA 721 15375 1159 NA NA NA 2395 9303 2142 NA NA
1566205200.0 136.811 NA 106 477 0 NA NA NA 183 837 0 NA NA NA 699 13590 1162 NA NA NA 1455 9512 2065 NA NA
1566205200.0 136.812 NA 108 455 0 NA NA NA 183 888 0 NA NA NA 602 16466 1126 NA NA NA 1410 6422 1285 NA NA
1566205200.0 136.813 NA 111 406 0 NA NA NA 183 779 0 NA NA NA 608 10275 1200 NA NA NA 925 5348 1374 NA NA
1566205200.0 136.814 NA 107 428 0 NA NA NA 187 801 0 NA NA NA 740 14529 1145 NA NA NA 1070 5873 1305 NA NA
1566205200.0 136.815 NA 108 350 0 NA NA NA 194 708 0 NA NA NA 669 3372 958 NA NA NA 1342 4286 1174 NA NA
1566205200.0 136.816 NA 106 439 0 NA NA NA 179 890 0 NA NA NA 744 20789 1124 NA NA NA 2077 7382 1272 NA NA
1566205200.0 136.817 NA 107 448 0 NA NA NA 196 892 0 NA NA NA 595 19216 1145 NA NA NA 2110 7280 1417 NA NA
1566205200.0 136.818 NA 108 437 0 NA NA NA 199 823 0 NA NA NA 732 19566 1144 NA NA NA 663 7086 1440 NA NA
1566205200.0 136.819 NA 113 466 0 NA NA NA 185 866 0 NA NA NA 688 21862 1128 NA NA NA 1316 7709 1306 NA NA
1566205200.0 136.82 NA 113 469 0 NA NA NA 193 934 0 NA NA NA 682 22109 1108 NA NA NA 1221 7835 1235 NA NA
1566205200.0 136.821 NA 105 435 0 NA NA NA 175 830 0 NA NA NA 732 19158 1114 NA NA NA 728 6988 1414 NA NA
