Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1566079200.0 112.0 107 92 462 NA NA 191 369 565 NA NA 2961 393 529 NA NA 1841 331 528 NA NA
1566079200.0 11224.0 72 218 681 0 NA 136 474 829 0 NA 4633 865 1283 1405 NA 2000 753 931 1422 NA
1566079200.0 113.0 85 88 456 NA NA 187 370 544 NA NA 3426 409 532 NA NA 1655 593 517 NA NA
1566079200.0 114.0 87 90 360 NA NA 186 362 566 NA NA 3158 384 630 NA NA 1799 331 1202 NA NA
1566079200.0 115.0 102 93 463 NA NA 191 362 553 NA NA 3166 412 559 NA NA 1790 564 524 NA NA
1566079200.0 116.0 98 93 463 NA NA 186 369 555 NA NA 3284 471 641 NA NA 1985 645 748 NA NA
1566079200.0 11623.0 70 191 661 80 0 110 474 820 133 0 1731 753 1228 222 1557 1220 943 1111 263 1586
1566079200.0 11624.0 70 217 681 98 0 121 479 838 143 0 4213 943 1494 380 1514 1836 897 1045 363 1544
1566079200.0 11625.0 65 203 671 87 0 114 474 831 134 0 3114 863 1319 218 1468 1366 855 1022 244 1492
1566079200.0 11626.0 72 224 684 97 0 122 480 836 142 0 6684 1103 1701 377 1585 2554 1108 1098 363 1614
1566079200.0 11642.0 55 188 653 90 0 103 460 820 144 0 1675 615 1086 297 1504 1500 582 1071 401 1520
1566079200.0 117.0 105 92 287 NA NA 192 362 554 NA NA 3378 413 995 NA NA 1545 379 3245 NA NA
1566079200.0 118.0 95 93 470 NA NA 184 362 572 NA NA 4082 565 595 NA NA 1886 796 518 NA NA
1566079200.0 119.0 106 91 459 NA NA 189 369 562 NA NA 2886 414 507 NA NA 1453 511 491 NA NA
1566079200.0 12.0 NA 111 476 0 NA NA 368 574 0 NA NA 1994 1954 390 NA NA 1132 902 401 NA
1566079200.0 120.0 58 81 448 NA NA 137 369 550 NA NA 917 378 452 NA NA 803 428 462 NA NA
1566079200.0 121.0 101 96 475 NA NA 192 362 556 NA NA 3878 423 649 NA NA 1873 323 569 NA NA
1566079200.0 122.0 61 83 361 NA NA 130 369 549 NA NA 582 374 503 NA NA 619 334 1007 NA NA
1566079200.0 123.1 318 NA NA NA NA 499 NA NA NA NA 694 NA NA NA NA 659 NA NA NA NA
1566079200.0 123.2 323 NA NA NA NA 503 NA NA NA NA 758 NA NA NA NA 696 NA NA NA NA
1566079200.0 123.3 271 NA NA NA NA 495 NA NA NA NA 482 NA NA NA NA 447 NA NA NA NA
1566079200.0 124.1 310 NA NA NA NA 502 NA NA NA NA 511 NA NA NA NA 377 NA NA NA NA
1566079200.0 124.2 321 NA NA NA NA 503 NA NA NA NA 662 NA NA NA NA 467 NA NA NA NA
1566079200.0 124.4 313 NA NA NA NA 495 NA NA NA NA 525 NA NA NA NA 581 NA NA NA NA
1566079200.0 124.5 312 NA NA NA NA 502 NA NA NA NA 521 NA NA NA NA 490 NA NA NA NA
1566079200.0 124.6 268 NA NA NA NA 495 NA NA NA NA 493 NA NA NA NA 428 NA NA NA NA
1566079200.0 125.0 101 83 305 NA NA 188 369 551 NA NA 2508 401 641 NA NA 1502 405 1326 NA NA
1566079200.0 126.0 62 82 455 NA NA 148 361 569 NA NA 1396 360 475 NA NA 826 437 492 NA NA
1566079200.0 127.0 65 87 459 NA NA 125 362 555 NA NA 857 385 471 NA NA 875 484 496 NA NA
1566079200.0 128.0 57 81 460 NA NA 115 369 556 NA NA 919 351 462 NA NA 783 466 495 NA NA
1566079200.0 129.0 58 80 452 NA NA 130 361 543 NA NA 1005 366 452 NA NA 969 343 463 NA NA
1566079200.0 13.0 NA 91 477 0 NA NA 368 557 0 NA NA 388 833 328 NA NA 1010 649 338 NA
1566079200.0 130.0 64 85 333 NA NA 126 369 552 NA NA 868 332 572 NA NA 500 250 1269 NA NA
1566079200.0 1301.0 75 97 180 NA NA 151 377 287 NA NA 1402 399 276 NA NA 880 361 353 NA NA
1566079200.0 1302.0 102 104 204 NA NA 167 374 279 NA NA 3835 508 429 NA NA 1778 428 494 NA NA
1566079200.0 1303.0 96 107 197 NA NA 160 376 306 NA NA 6370 391 519 NA NA 3279 346 416 NA NA
1566079200.0 1307.0 NA 91 163 45 0 NA 382 275 88 0 NA 355 331 9 102 NA 281 559 29 122
1566079200.0 1308.0 NA 92 178 49 0 NA 393 253 87 0 NA 356 260 11 101 NA 405 404 26 124
1566079200.0 131.0 66 89 402 NA NA 126 369 556 NA NA 1215 346 558 NA NA 745 312 874 NA NA
1566079200.0 1310.0 NA 95 558 0 NA NA 383 686 0 NA NA 503 796 458 NA NA 676 1146 481 NA
1566079200.0 1311.0 NA 94 578 0 57 NA 387 696 0 107 NA 394 562 485 54 NA 523 588 550 136
1566079200.0 132.0 89 87 461 NA NA 181 361 564 NA NA 3339 411 575 NA NA 1723 726 522 NA NA
1566079200.0 1325.1 NA 104 218 0 NA NA 387 289 0 NA NA 494 374 178 NA NA 400 426 190 NA
1566079200.0 1325.3 NA 106 209 0 NA NA 389 290 0 NA NA 535 324 144 NA NA 377 348 158 NA
1566079200.0 1325.5 NA 136 0 NA NA NA 201 0 NA NA NA 663 18 NA NA NA 618 36 NA NA
1566079200.0 1328.0 NA 104 576 0 NA NA 381 684 0 NA NA 560 670 450 NA NA 942 651 487 NA
1566079200.0 133.0 104 95 483 NA NA 191 362 553 NA NA 4970 417 679 NA NA 2421 518 533 NA NA
1566079200.0 134.0 NA 477 40 0 NA NA 555 79 0 NA NA 2232 7 6 NA NA 1042 13 18 NA
1566079200.0 134.701 NA 33 527 0 NA NA 88 604 0 NA NA 216 3650 513 NA NA 185 1443 642 NA
1566079200.0 134.702 NA 39 526 0 NA NA 90 612 0 NA NA 195 4355 445 NA NA 169 1593 459 NA
1566079200.0 134.703 NA 33 530 0 NA NA 92 613 0 NA NA 219 4402 448 NA NA 241 1584 458 NA
1566079200.0 134.704 NA 37 529 0 NA NA 91 602 0 NA NA 167 4214 445 NA NA 184 1529 455 NA
1566079200.0 134.705 NA 38 535 0 NA NA 91 616 0 NA NA 166 4648 457 NA NA 200 1711 473 NA
1566079200.0 134.706 NA 42 538 0 NA NA 89 614 0 NA NA 216 5062 473 NA NA 220 1830 485 NA
1566079200.0 134.707 NA 41 522 0 NA NA 88 601 0 NA NA 233 4574 505 NA NA 246 1619 592 NA
1566079200.0 134.708 NA 39 516 0 NA NA 91 600 0 NA NA 265 4351 510 NA NA 235 1562 693 NA
1566079200.0 134.709 NA 37 696 0 NA NA 88 798 0 NA NA 216 4744 519 NA NA 180 1976 564 NA
1566079200.0 134.801 NA 30 515 0 NA NA 93 609 0 NA NA 222 3356 490 NA NA 195 1345 504 NA
1566079200.0 134.802 NA 30 532 0 NA NA 94 616 0 NA NA 201 5571 446 NA NA 180 1949 473 NA
1566079200.0 134.803 NA 32 543 0 NA NA 92 611 0 NA NA 194 4918 436 NA NA 175 1700 457 NA
1566079200.0 134.804 NA 41 540 0 NA NA 92 626 0 NA NA 185 5477 439 NA NA 196 1863 457 NA
1566079200.0 134.805 NA 38 535 0 NA NA 99 631 0 NA NA 224 5436 447 NA NA 213 1954 495 NA
1566079200.0 134.806 NA 32 534 0 NA NA 95 620 0 NA NA 203 6122 502 NA NA 177 2025 557 NA
1566079200.0 134.807 NA 90 563 0 NA NA 200 681 0 NA NA 1295 6619 499 NA NA 1458 2294 521 NA
1566079200.0 134.808 NA 93 574 0 NA NA 202 680 0 NA NA 1154 6791 510 NA NA 1181 2381 528 NA
1566079200.0 134.809 NA 37 522 0 NA NA 88 609 0 NA NA 196 5124 443 NA NA 190 1825 455 NA
1566079200.0 134.81 NA 29 530 0 NA NA 88 619 0 NA NA 190 5155 440 NA NA 175 1829 456 NA
1566079200.0 134.811 NA 33 532 0 NA NA 92 616 0 NA NA 215 5516 440 NA NA 173 1823 498 NA
1566079200.0 134.812 NA 30 513 0 NA NA 90 610 0 NA NA 205 3258 492 NA NA 186 1292 504 NA
1566079200.0 134.813 NA 181 68 0 NA NA 272 111 0 NA NA 628 81 124 NA NA 501 82 157 NA
1566079200.0 134.901 NA 32 532 0 NA NA 88 602 0 NA NA 197 3077 435 NA NA 150 1271 454 NA
1566079200.0 134.902 NA 40 518 0 NA NA 93 599 0 NA NA 201 4082 466 NA NA 203 1545 506 NA
1566079200.0 134.903 NA 34 521 0 NA NA 96 601 0 NA NA 210 3689 454 NA NA 163 1466 465 NA
1566079200.0 134.904 NA 43 520 0 NA NA 98 605 0 NA NA 183 4792 480 NA NA 183 1712 493 NA
1566079200.0 134.905 NA 36 535 0 NA NA 98 603 0 NA NA 204 3665 448 NA NA 163 1385 594 NA
1566079200.0 134.906 NA 33 531 0 NA NA 95 607 0 NA NA 167 4393 440 NA NA 177 1595 456 NA
1566079200.0 134.907 NA 92 558 0 NA NA 197 674 0 NA NA 909 4892 483 NA NA 1186 1798 518 NA
1566079200.0 134.908 NA 95 556 0 NA NA 201 671 0 NA NA 833 4639 464 NA NA 797 1773 484 NA
1566079200.0 134.909 NA 33 517 0 NA NA 92 597 0 NA NA 191 3924 442 NA NA 152 1502 457 NA
1566079200.0 134.91 NA 32 518 0 NA NA 93 600 0 NA NA 194 3638 444 NA NA 174 1448 454 NA
1566079200.0 134.911 NA 36 526 0 NA NA 91 602 0 NA NA 171 3780 441 NA NA 168 1406 459 NA
1566079200.0 134.912 NA 28 502 0 NA NA 91 590 0 NA NA 204 3145 505 NA NA 174 1285 526 NA
1566079200.0 134.99601 NA 33 528 0 NA NA 93 619 0 NA NA 210 6167 453 NA NA 270 2104 495 NA
1566079200.0 134.99602 NA 33 526 0 NA NA 93 604 0 NA NA 203 3598 444 NA NA 181 1387 475 NA
1566079200.0 134.99603 NA 40 532 0 NA NA 94 621 0 NA NA 186 4960 441 NA NA 225 1719 451 NA
1566079200.0 134.99901 NA 30 521 0 NA NA 95 613 0 NA NA 250 3919 496 NA NA 193 1480 666 NA
1566079200.0 135.1 376 0 96 NA NA 515 0 155 NA NA 650 117 143 NA NA 490 133 281 NA NA
1566079200.0 135.11 383 0 109 NA NA 515 0 158 NA NA 1159 130 195 NA NA 1155 151 216 NA NA
1566079200.0 135.12 304 0 86 NA NA 515 0 153 NA NA 833 128 184 NA NA 851 179 450 NA NA
1566079200.0 135.13 339 0 NA NA NA 552 0 NA NA NA 708 158 NA NA NA 533 184 NA NA NA
1566079200.0 135.2 143 0 102 NA NA 507 0 150 NA NA 772 105 153 NA NA 1248 112 274 NA NA
1566079200.0 135.3 287 0 95 NA NA 514 0 150 NA NA 503 112 160 NA NA 412 133 401 NA NA
1566079200.0 135.4 367 0 97 NA NA 508 0 154 NA NA 572 111 131 NA NA 519 123 197 NA NA
1566079200.0 135.5 334 0 104 NA NA 515 0 154 NA NA 818 118 138 NA NA 1568 153 190 NA NA
1566079200.0 135.6 367 0 97 NA NA 507 0 151 NA NA 677 125 150 NA NA 539 140 226 NA NA
1566079200.0 135.7 330 0 95 NA NA 507 0 152 NA NA 592 125 142 NA NA 712 166 295 NA NA
1566079200.0 135.8 145 NA NA NA NA 236 NA NA NA NA 260 NA NA NA NA 396 NA NA NA NA
1566079200.0 135.9 321 0 94 NA NA 507 0 150 NA NA 390 106 115 NA NA 336 134 204 NA NA
1566079200.0 136.721 NA 61 548 0 NA NA 134 641 0 NA NA 468 5423 596 NA NA 550 1866 608 NA
1566079200.0 136.722 NA 67 564 0 NA NA 132 680 0 NA NA 398 6491 585 NA NA 312 2200 601 NA
1566079200.0 136.723 NA 61 553 0 NA NA 135 651 0 NA NA 497 5949 595 NA NA 462 2045 622 NA
1566079200.0 136.724 NA 65 572 0 NA NA 134 692 0 NA NA 493 7437 594 NA NA 402 2502 607 NA
1566079200.0 136.725 NA 60 564 0 NA NA 132 719 0 NA NA 463 6512 621 NA NA 375 2201 682 NA
1566079200.0 136.726 NA 60 547 0 NA NA 131 649 0 NA NA 499 6694 608 NA NA 322 2239 625 NA
1566079200.0 136.727 NA 123 593 0 NA NA 235 709 0 NA NA 1519 6946 639 NA NA 1186 2464 699 NA
1566079200.0 136.728 NA 125 580 0 NA NA 239 714 0 NA NA 1436 7298 593 NA NA 1185 2432 624 NA
1566079200.0 136.729 NA 70 544 0 NA NA 130 637 0 NA NA 454 6408 614 NA NA 423 2092 648 NA
1566079200.0 136.73 NA 61 564 0 NA NA 128 706 0 NA NA 480 6614 607 NA NA 422 2278 625 NA
1566079200.0 136.731 NA 63 580 0 NA NA 130 727 0 NA NA 450 6466 590 NA NA 320 2174 616 NA
1566079200.0 136.732 NA 65 540 0 NA NA 129 640 0 NA NA 396 4669 551 NA NA 287 1684 559 NA
1566079200.0 136.7321 NA 77 561 0 NA NA 145 646 0 NA NA 437 4860 549 NA NA 346 1699 566 NA
1566079200.0 136.733 NA 197 69 0 NA NA 292 120 0 NA NA 664 179 119 NA NA 612 299 152 NA
1566079200.0 136.734 NA 65 549 0 NA NA 132 648 0 NA NA 657 6517 624 NA NA 715 2197 641 NA
1566079200.0 136.735 NA 65 458 0 NA NA 133 550 0 NA NA 518 1194 544 NA NA 421 932 988 NA
1566079200.0 136.736 NA 65 565 0 NA NA 140 679 0 NA NA 459 9119 561 NA NA 472 2770 572 NA
1566079200.0 136.737 NA 68 592 0 NA NA 128 724 0 NA NA 438 10464 588 NA NA 348 3157 644 NA
1566079200.0 136.738 NA 71 558 0 NA NA 134 671 0 NA NA 582 10263 576 NA NA 429 3056 589 NA
1566079200.0 136.739 NA 68 586 0 NA NA 129 722 0 NA NA 452 12000 585 NA NA 477 3502 603 NA
1566079200.0 136.74 NA 70 557 0 NA NA 133 770 0 NA NA 492 12037 599 NA NA 317 4195 616 NA
1566079200.0 136.741 NA 61 561 0 NA NA 130 679 0 NA NA 503 10376 560 NA NA 440 3115 611 NA
1566079200.0 136.742 NA 60 553 0 NA NA 127 668 0 NA NA 412 10464 616 NA NA 269 3205 683 NA
1566079200.0 136.743 NA 59 560 0 NA NA 128 667 0 NA NA 545 9837 597 NA NA 414 3079 616 NA
1566079200.0 136.744 NA 66 588 0 NA NA 130 752 0 NA NA 430 10427 561 NA NA 431 3128 579 NA
1566079200.0 136.745 NA 68 549 0 NA NA 134 650 0 NA NA 449 7660 583 NA NA 515 2410 599 NA
1566079200.0 136.746 NA 63 558 0 NA NA 134 673 0 NA NA 540 9770 566 NA NA 473 2981 586 NA
1566079200.0 136.747 NA 64 567 0 NA NA 136 674 0 NA NA 472 9556 606 NA NA 309 2928 631 NA
1566079200.0 136.748 NA 59 575 0 NA NA 135 705 0 NA NA 441 10111 598 NA NA 271 3118 614 NA
1566079200.0 136.749 NA 60 562 0 NA NA 132 673 0 NA NA 631 11398 691 NA NA 503 3662 1621 NA
1566079200.0 136.75 NA 64 585 0 NA NA 130 732 0 NA NA 458 11923 581 NA NA 358 3520 596 NA
1566079200.0 136.751 NA 68 583 0 NA NA 135 772 0 NA NA 493 13660 606 NA NA 328 4109 651 NA
1566079200.0 136.752 NA 61 560 0 NA NA 130 676 0 NA NA 518 10084 567 NA NA 342 3026 579 NA
1566079200.0 136.753 NA 68 555 0 NA NA 130 674 0 NA NA 407 11063 626 NA NA 313 3854 660 NA
1566079200.0 136.754 NA 66 569 0 NA NA 131 679 0 NA NA 489 8734 614 NA NA 373 2715 644 NA
1566079200.0 136.755 NA 70 603 0 NA NA 133 767 0 NA NA 453 11486 588 NA NA 406 3485 601 NA
1566079200.0 136.756 NA 61 562 0 NA NA 134 655 0 NA NA 413 7006 602 NA NA 335 2240 631 NA
1566079200.0 136.757 NA 69 565 0 NA NA 128 673 0 NA NA 570 9401 570 NA NA 361 3047 606 NA
1566079200.0 136.758 NA 65 566 0 NA NA 129 698 0 NA NA 463 11603 583 NA NA 447 3408 608 NA
1566079200.0 136.759 NA 69 572 0 NA NA 124 743 0 NA NA 536 14885 622 NA NA 399 6436 688 NA
1566079200.0 136.76 NA 60 570 0 NA NA 127 705 0 NA NA 657 15950 675 NA NA 566 4488 719 NA
1566079200.0 136.761 NA 66 591 0 NA NA 130 772 0 NA NA 457 16629 579 NA NA 435 4668 614 NA
1566079200.0 136.7611 NA 157 0 NA NA NA 318 0 NA NA NA 1356 27 NA NA NA 1041 62 NA NA
1566079200.0 136.762 NA 60 607 0 NA NA 126 780 0 NA NA 519 20831 669 NA NA 381 5823 684 NA
1566079200.0 136.763 NA 59 569 0 NA NA 134 712 0 NA NA 601 16012 658 NA NA 381 4536 670 NA
1566079200.0 136.764 NA 70 495 0 NA NA 126 698 0 NA NA 502 15860 615 NA NA 399 6662 690 NA
1566079200.0 136.765 NA 69 557 0 NA NA 129 698 0 NA NA 560 13043 641 NA NA 399 4706 1460 NA
1566079200.0 136.766 NA 66 592 0 NA NA 131 766 0 NA NA 430 14807 578 NA NA 342 5693 632 NA
1566079200.0 136.767 NA 69 550 0 NA NA 126 688 0 NA NA 442 11424 737 NA NA 368 4054 1505 NA
1566079200.0 136.768 NA 65 580 0 NA NA 129 695 0 NA NA 549 13199 593 NA NA 470 3799 614 NA
1566079200.0 136.769 NA 69 564 0 NA NA 132 665 0 NA NA 551 9186 583 NA NA 579 2810 600 NA
1566079200.0 136.77 NA 60 584 0 NA NA 135 715 0 NA NA 452 9845 682 NA NA 338 2949 699 NA
1566079200.0 136.771 NA 67 560 0 NA NA 134 660 0 NA NA 604 9061 611 NA NA 608 2783 626 NA
1566079200.0 136.772 NA 61 572 0 NA NA 130 716 0 NA NA 556 11809 655 NA NA 401 3486 670 NA
1566079200.0 136.773 NA 63 474 0 NA NA 133 739 0 NA NA 472 10526 614 NA NA 334 3591 636 NA
1566079200.0 136.774 NA 72 562 0 NA NA 131 667 0 NA NA 503 9442 555 NA NA 482 2868 571 NA
1566079200.0 136.775 NA 63 550 0 NA NA 128 662 0 NA NA 437 10010 625 NA NA 361 3492 683 NA
1566079200.0 136.776 NA 61 558 0 NA NA 125 661 0 NA NA 519 8608 609 NA NA 532 2692 626 NA
1566079200.0 136.777 NA 61 590 0 NA NA 130 729 0 NA NA 432 10577 582 NA NA 293 3226 597 NA
1566079200.0 136.778 NA 62 546 0 NA NA 127 641 0 NA NA 425 6231 596 NA NA 333 2056 614 NA
1566079200.0 136.779 NA 64 559 0 NA NA 129 662 0 NA NA 598 9250 616 NA NA 501 2797 667 NA
1566079200.0 136.78 NA 202 620 0 NA NA 314 729 0 NA NA 1609 4251 867 NA NA 1235 1715 1613 NA
1566079200.0 136.781 NA 221 633 0 NA NA 334 772 0 NA NA 2229 5909 852 NA NA 1300 2265 866 NA
1566079200.0 136.782 NA 210 622 0 NA NA 319 723 0 NA NA 2064 5194 849 NA NA 1513 1953 879 NA
1566079200.0 136.783 NA 221 639 0 NA NA 340 780 0 NA NA 2500 6892 844 NA NA 2275 2362 879 NA
1566079200.0 136.784 NA 210 655 0 NA NA 323 814 0 NA NA 1742 5318 848 NA NA 2151 2036 869 NA
1566079200.0 136.785 NA 214 635 0 NA NA 326 745 0 NA NA 2250 5600 872 NA NA 2083 2103 997 NA
1566079200.0 136.786 NA 210 627 0 NA NA 326 723 0 NA NA 1990 5241 860 NA NA 2023 1962 1045 NA
1566079200.0 136.787 NA 207 623 0 NA NA 315 767 0 NA NA 1825 4989 846 NA NA 1138 1953 994 NA
1566079200.0 136.788 NA 220 664 0 NA NA 342 811 0 NA NA 2266 6752 846 NA NA 1946 2401 858 NA
1566079200.0 136.789 NA 196 615 0 NA NA 317 743 0 NA NA 1304 3774 837 NA NA 1019 1550 870 NA
1566079200.0 136.79 NA 217 619 0 NA NA 330 762 0 NA NA 2193 5488 851 NA NA 1481 2018 877 NA
1566079200.0 136.791 NA 205 544 0 NA NA 309 655 0 NA NA 997 1774 823 NA NA 989 1060 864 NA
1566079200.0 1361.17 69 201 664 0 NA 130 480 819 0 NA 3855 727 1136 1403 NA 2497 694 1197 1433 NA
1566079200.0 1362.17 67 199 668 0 NA 131 473 821 0 NA 4431 686 1087 1419 NA 3339 646 901 1456 NA
1566079200.0 1363.17 68 203 677 0 NA 131 473 816 0 NA 4752 727 1109 1411 NA 3429 622 876 1458 NA
1566079200.0 140.0 71 92 327 0 NA 129 369 431 0 NA 3561 323 410 142 NA 5478 1235 692 175 NA
1566079200.0 140.51 NA 41 NA NA NA NA 86 NA NA NA NA 391 NA NA NA NA 603 NA NA NA
1566079200.0 140.53 NA 433 0 NA NA NA 568 0 NA NA NA 3022 191 NA NA NA 1181 203 NA NA
1566079200.0 140.54 NA 424 0 NA NA NA 538 0 NA NA NA 871 281 NA NA NA 663 294 NA NA
1566079200.0 144.6 NA 469 NA NA NA NA 554 NA NA NA NA 1617 NA NA NA NA 873 NA NA NA
1566079200.0 15.0 NA 97 456 0 NA NA 368 576 0 NA NA 1539 882 335 NA NA 735 681 343 NA
1566079200.0 150.0 66 108 375 0 NA 118 376 519 0 NA 3437 267 445 323 NA 3105 377 527 345 NA
1566079200.0 150.1 NA 95 364 0 NA NA 388 504 0 NA NA 289 435 368 NA NA 414 476 419 NA
1566079200.0 150.2 NA 75 365 0 NA NA 388 474 0 NA NA 396 416 324 NA NA 1184 541 361 NA
1566079200.0 150.3 NA 96 364 0 NA NA 386 489 0 NA NA 755 436 365 NA NA 877 652 414 NA
1566079200.0 16.0 NA 101 466 0 NA NA 376 576 0 NA NA 1656 1082 338 NA NA 908 651 349 NA
1566079200.0 17.0 NA 94 465 0 NA NA 376 566 0 NA NA 1532 947 349 NA NA 662 669 358 NA
1566079200.0 18.0 NA 81 377 0 NA NA 369 554 0 NA NA 1576 994 362 NA NA 1159 2832 1126 NA
1566079200.0 19.0 NA 95 452 0 NA NA 376 588 0 NA NA 1532 894 334 NA NA 688 784 357 NA
1566079200.0 2.0 101 92 147 NA NA 189 361 248 NA NA 3644 455 395 NA NA 1703 590 590 NA NA
1566079200.0 20.0 NA 84 454 0 NA NA 376 549 0 NA NA 1620 1066 345 NA NA 781 626 352 NA
1566079200.0 200.0 NA 161 552 0 NA NA 381 652 0 NA NA 923 1133 331 NA NA 1525 761 346 NA
1566079200.0 20034.0 86 333 704 0 NA 136 417 859 0 NA 6361 2759 1802 499 NA 2903 1578 1227 514 NA
1566079200.0 20034.1 87 336 252 0 NA 137 418 327 0 NA 5580 2534 681 142 NA 3034 2046 682 149 NA
1566079200.0 20034.2 103 348 718 0 NA 157 423 852 0 NA 5698 2452 1437 453 NA 3194 1747 1262 461 NA
1566079200.0 203.0 NA 145 534 0 NA NA 379 661 0 NA NA 876 1094 350 NA NA 733 664 358 NA
1566079200.0 20434.0 105 376 721 0 NA 160 448 856 0 NA 5779 2492 1919 450 NA 3020 1471 1356 456 NA
1566079200.0 205.0 NA 158 542 0 NA NA 388 662 0 NA NA 827 1155 342 NA NA 1067 788 362 NA
1566079200.0 20834.0 87 330 714 0 NA 137 409 849 0 NA 6305 2697 1657 492 NA 2610 1562 1158 510 NA
1566079200.0 20834.2 105 331 712 0 NA 159 454 858 0 NA 5591 2581 1817 453 NA 3020 2113 1267 463 NA
1566079200.0 21.0 NA 86 461 0 NA NA 376 556 0 NA NA 1575 1102 349 NA NA 796 644 358 NA
1566079200.0 22.0 NA 98 465 0 NA NA 376 572 0 NA NA 1673 1317 352 NA NA 796 688 368 NA
